Deal Type,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
M&A,6/1/2015,DOU GR,Douglas Holding AG,2270Z LN,3132.66,Cash,Completed,8/31/2015,2869.0000 Mln,"Consumer, Cyclical"
M&A,1/5/2011,ATHR US,Qualcomm Atheros Inc,QCOM US,3131.26,Cash,Completed,5/25/2011,45.0000/sh.,Communications
M&A,2/9/2011,0609237D CN,TMX Group Inc,LSE LN,3124.18,Stock,Terminated,6/29/2011,N/A,Financial
M&A,2/14/2017,FIG US,Fortress Investment Group LLC,9984 JP,3119.26,Cash,Completed,12/27/2017,8.0800/sh.,Financial
M&A,1/16/2017,CWEI US,Clayton Williams Energy Inc,NBL US,3115.09,Cash and Stock,Completed,4/25/2017,34.7500/sh.,Energy
M&A,5/17/2010,8397627Q US,Psychiatric Solutions Inc,UHS US,3114.41,Cash,Completed,11/16/2010,33.7500/sh.,"Consumer, Non-cyclical"
M&A,5/31/2012,LOG LN,Logica Ltd,GIB/A CN,3113.38,Cash,Completed,8/24/2012,1.0500/sh.,Technology
M&A,12/19/2012,ALTE US,Alterra Capital Holdings Ltd,MKL US,3113.24,Cash and Stock,Completed,5/2/2013,10.0000/sh.,Financial
M&A,11/22/2016,7248 JP,Calsonic Kansei Corp,KKR US,3112,Cash,Completed,5/8/2017,1290.0000/sh.,"Consumer, Cyclical"
M&A,7/16/2013,ENV AU,Australian Gas Networks Ltd,APA AU,3109.97,Stock,Terminated,9/27/2013,N/A,Utilities
M&A,3/30/2015,ASPX US,Auspex Pharmaceuticals Inc,TEVA IT,3108.86,Cash,Completed,5/6/2015,101.0000/sh.,"Consumer, Non-cyclical"
M&A,5/27/2015,8959 JP,Nomura Real Estate Office Fund Inc,3285 JP,3100.39,Stock,Completed,9/28/2015,N/A,Financial
M&A,1/29/2016,7262 JP,Daihatsu Motor Co Ltd,7203 JP,3098.35,Stock,Completed,7/27/2016,N/A,"Consumer, Cyclical"
M&A,1/8/2014,RVBD US,Riverbed Technology Inc,978325Z US,3090.34,Cash,Terminated,12/15/2014,21.0000/sh.,Technology
M&A,2/14/2013,LCC US,US Airways Group Inc,AAL US,3080,Stock,Completed,12/9/2013,N/A,"Consumer, Cyclical"
M&A,12/16/2013,ENV AU,Australian Gas Networks Ltd,APA AU,3075.87,Cash or Stock,Terminated,7/18/2014,1.1700/sh.,Utilities
M&A,6/29/2016,DRII US,Diamond Resorts International Inc,APO US,3073.38,Cash,Completed,9/2/2016,30.2500/sh.,"Consumer, Cyclical"
M&A,1/13/2016,ISAGEN CB,Isagen SA ESP,,3040.43,Cash,Completed,1/22/2016,4130.0000/sh.,Utilities
M&A,6/14/2015,RYL US,Ryland Group Inc/The,CAA US,3026.23,Stock,Completed,10/1/2015,N/A,"Consumer, Cyclical"
M&A,3/7/2011,BUL IM,Bulgari SpA,MC FP,3023.97,Stock,Completed,6/30/2011,N/A,"Consumer, Cyclical"
M&A,9/9/2015,CNW US,XPO CNW Inc,XPO US,3016.06,Cash,Completed,10/30/2015,47.6000/sh.,Industrial
M&A,11/4/2015,AWAY US,HomeAway Inc,EXPE US,3014.13,Cash and Stock,Completed,12/16/2015,10.1500/sh.,Communications
M&A,4/19/2012,HGSI US,Human Genome Sciences Inc,GSK LN,3012.89,Cash,Completed,8/6/2012,14.2500/sh.,"Consumer, Non-cyclical"
M&A,7/29/2010,6764 JP,Sanyo Electric Co Ltd,6752 JP,3009.26,Cash,Completed,10/6/2010,138.0000/sh.,Industrial
M&A,9/13/2016,ISIL US,Renesas Electronics America Inc,6723 JP,3002.49,Cash,Completed,2/27/2017,22.5000/sh.,Technology
M&A,2/17/2012,TRUN US,TransUnion Intermediate Holdings Inc,,3000,Cash,Completed,4/30/2012,3000.0000 Mln,"Consumer, Non-cyclical"
M&A,5/4/2010,1330361D US,Interactive Data Corp,,2996.24,Cash,Completed,7/30/2010,33.8600/sh.,"Consumer, Non-cyclical"
M&A,9/2/2010,AND AU,Andean Resources Ltd,ELD CN,2990.26,Stock,Terminated,9/7/2010,N/A,Basic Materials
M&A,2/14/2011,EMS US,Envision Healthcare Corp/CO,5056Z US,2987.17,Cash,Completed,5/26/2011,64.0000/sh.,"Consumer, Non-cyclical"
M&A,4/27/2011,SVVS US,SAVVIS Inc,CTL US,2978.15,Cash and Stock,Completed,7/18/2011,30.0000/sh.,Communications
M&A,4/30/2015,WX US,WuXi PharmaTech Cayman Inc,,2967.44,Cash,Completed,12/11/2015,46.0000/sh.,"Consumer, Non-cyclical"
M&A,5/6/2011,WMG US,Warner Music Group Corp,382735Z US,2962.72,Cash,Completed,7/20/2011,8.2500/sh.,"Consumer, Cyclical"
M&A,10/17/2012,CLT CN,Celtic Exploration Ltd,XOM US,2955.28,Cash and Stock,Completed,3/1/2013,24.5000/sh.,Energy
M&A,6/7/2010,TLCR US,Talecris Biotherapeutics Holdings Corp,GRF SM,2953.94,Cash and Stock,Completed,6/2/2011,19.0000/sh.,"Consumer, Non-cyclical"
M&A,10/31/2013,AOIL SS,Alliance Oil Co Ltd,1059486Z UZ,2940.08,Cash,Completed,12/17/2013,60.0000/sh.,Energy
M&A,4/24/2017,KWE LN,Kennedy Wilson Europe Real Estate Plc,KW US,2937.14,Stock,Completed,10/30/2017,N/A,Financial
M&A,12/14/2015,TSLN MM,Trina Solar Ltd,,2934.57,Cash,Completed,3/14/2017,11.6000/sh.,Energy
M&A,10/22/2012,GNC AU,GrainCorp Ltd,ADM US,2928.41,Cash,Terminated,11/29/2013,12.2000/sh.,"Consumer, Non-cyclical"
M&A,7/12/2011,TRH US,Transatlantic Holdings Inc,VR US,2920.18,Stock,Terminated,11/28/2011,N/A,Financial
M&A,3/28/2013,EQC US,Equity Commonwealth,,2898.45,Cash,Terminated,12/31/2013,24.5000/sh.,Financial
M&A,5/15/2014,DXNS LN,Dixons Retail Group Ltd,DC/ LN,2892.24,Stock,Completed,8/7/2014,N/A,"Consumer, Cyclical"
M&A,11/9/2012,TIE US,Titanium Metals Corp,PCP US,2867.32,Cash,Completed,1/8/2013,16.5000/sh.,Basic Materials
M&A,5/21/2015,DGO ID,Dragon Oil PLC,381428Z UH,2840.49,Cash,Completed,9/7/2015,8.0000/sh.,Energy
M&A,1/19/2017,MST-U CN,Milestone Apartments Real Estate Investment Trust,17274Z US,2839.32,Cash,Completed,5/1/2017,16.3004/sh.,Financial
M&A,7/25/2014,RDGZ KZ,KazMunaiGas Exploration Production JSC,KMGZ KZ,2833.31,Cash,Terminated,1/5/2015,18.5000/sh.,Energy
M&A,11/28/2017,BWLD US,Buffalo Wild Wings Inc,8453169Z US,2832.12,Cash,Pending,3/31/2018,157.0000/sh.,"Consumer, Cyclical"
M&A,12/14/2011,1280712D US,Novellus Systems Inc,LRCX US,2830.91,Stock,Completed,6/5/2012,N/A,Technology
M&A,5/28/2014,ALZ AU,Frasers Property Ltd,SGP AU,2824.6,Stock,Terminated,8/15/2014,N/A,Financial
M&A,10/31/2012,WRC US,Warnaco Group Inc/The,PVH US,2823.82,Cash and Stock,Completed,2/14/2013,51.7500/sh.,"Consumer, Cyclical"
M&A,12/12/2016,AVNRL IT,Avner Oil Exploration LP,DEDRL IT,2814.64,Stock,Completed,5/21/2017,N/A,Energy
M&A,4/20/2017,ATK LN,WS Atkins Ltd,SNC CN,2811.69,Cash,Completed,7/4/2017,20.8000/sh.,"Consumer, Non-cyclical"
M&A,12/5/2013,AZEM LN,AZ Electronic Materials Sarl,MRK GR,2809.73,Cash,Completed,6/3/2014,4.0350/sh.,Basic Materials
M&A,9/6/2012,1555951D US,American Realty Capital Trust Inc,O US,2807.31,Cash and Stock,Completed,1/23/2013,.3500/sh.,Financial
M&A,9/15/2015,1293 HK,Grand Baoxin Auto Group Ltd,600297 CH,2802.19,Cash,Completed,6/21/2016,5.9900/sh.,"Consumer, Cyclical"
M&A,3/21/2011,NK FP,Imerys SA,GBLB BB,2800.84,Cash,Completed,3/21/2011,56.2000/sh.,Industrial
M&A,8/5/2010,NETC4 BZ,NET Servicos de Comunicacao SA,EBTP4 BZ,2798.25,Cash,Completed,1/13/2011,23.0000/sh.,Communications
M&A,7/23/2010,DNX LN,Dana Petroleum Ltd,KNOCPZ KS,2787.01,Cash,Completed,10/28/2010,18.0000/sh.,Energy
M&A,6/29/2012,ELTTY US,Elster Group SE,MRO LN,2784.24,Cash,Completed,8/24/2012,20.5000/sh.,Industrial
M&A,2/1/2016,5413 JP,Nisshin Steel Co Ltd,5401 JP,2783.74,Cash,Completed,3/6/2017,1620.0000/sh.,Basic Materials
M&A,6/1/2016,DWRE US,Demandware LLC,CRM US,2778.8,Cash,Completed,7/11/2016,75.0000/sh.,Technology
M&A,10/24/2013,CLS1 GR,McKesson Europe AG,MCK US,2758.42,Cash,Terminated,1/13/2014,23.5000/sh.,"Consumer, Non-cyclical"
M&A,1/9/2017,2168 HK,Yingde Gases Group Co Ltd,APD US,2754.5,Cash,Terminated,3/24/2017,5.5000/sh.,Basic Materials
M&A,7/21/2015,DEPO US,Depomed Inc,HZNP US,2752.86,Stock,Terminated,11/20/2015,N/A,"Consumer, Non-cyclical"
M&A,10/9/2011,DAY CN,Sinopec Daylight Energy Ltd,SINZ CH,2750.87,Cash,Completed,12/30/2011,10.0800/sh.,Energy
M&A,7/6/2016,NTK US,Nortek Inc,MRO LN,2747.64,Cash,Completed,9/1/2016,86.0000/sh.,Industrial
M&A,9/11/2014,TAM US,Taminco Corp,EMN US,2742.13,Cash,Completed,12/8/2014,26.0000/sh.,Basic Materials
M&A,8/24/2015,BLKIA US,Belk Inc,9875574Z US,2737.79,Cash,Completed,12/10/2015,68.0000/sh.,"Consumer, Cyclical"
M&A,6/30/2010,ABII US,Abraxis BioScience Inc,CELG US,2733.44,Cash and Stock,Completed,10/18/2010,58.0000/sh.,"Consumer, Non-cyclical"
M&A,1/6/2016,917 HK,New World China Land Ltd,17 HK,2732.56,Cash,Completed,8/4/2016,7.8000/sh.,Financial
M&A,11/2/2015,MDAS US,MedAssets Inc,2166332Z LN,2720.42,Cash,Completed,1/28/2016,31.3500/sh.,Technology
M&A,10/23/2016,GNW US,Genworth Financial Inc,715 HK,2705.97,Cash,Pending,4/1/2018,5.4300/sh.,Financial
M&A,12/14/2016,NSR US,NeuStar Inc,,2703.67,Cash,Completed,8/8/2017,33.5000/sh.,Communications
M&A,7/1/2010,PWAY SP,Parkway Holdings Ltd,,2702.28,Cash,Terminated,7/26/2010,3.8000/sh.,"Consumer, Non-cyclical"
M&A,7/29/2013,SKS US,Saks Inc,HBC CN,2702.1,Cash,Completed,11/5/2013,16.0000/sh.,"Consumer, Cyclical"
M&A,10/6/2015,PMHC US,PharMEDium Healthcare Holdings Inc,ABC US,2700,Cash,Completed,11/6/2015,2700.0000 Mln,"Consumer, Non-cyclical"
M&A,12/21/2012,ASCA US,Ameristar Casinos Inc,9876567D US,2689.58,Cash,Completed,8/14/2013,26.5000/sh.,"Consumer, Cyclical"
M&A,1/13/2014,FWLT US,Foster Wheeler AG,AMFW LN,2686.46,Cash or Stock,Completed,12/4/2014,32.0000/sh.,Industrial
M&A,4/11/2011,AMMD US,Astora Women's Health Holdings LLC,ENDP US,2666.84,Cash,Completed,6/20/2011,30.0000/sh.,"Consumer, Non-cyclical"
M&A,9/12/2011,CHTR LN,Charter International Ltd,CFX US,2666,Cash and Stock,Completed,1/13/2012,7.3000/sh.,Industrial
M&A,7/22/2011,CEU AU,ConnectEast Group,3608421Z AU,2658.41,Cash or Stock,Completed,11/3/2011,.5500/sh.,"Consumer, Non-cyclical"
M&A,10/25/2017,RFRG NA,Refresco Group NV,,2650.74,Cash,Pending, ,20.0000/sh.,"Consumer, Non-cyclical"
M&A,7/15/2010,DDT LN,Dimension Data Holdings PLC,9432 JP,2647.98,Cash,Completed,12/14/2010,1.2000/sh.,Technology
M&A,10/3/2016,JNS US,Janus Capital Group Inc,JHG US,2640.55,Stock,Completed,5/30/2017,N/A,Financial
M&A,11/12/2012,JEF US,Jefferies Group LLC,LUK US,2639.39,Stock,Completed,3/1/2013,N/A,Financial
M&A,11/23/2010,JCG US,J Crew Group Inc,,2637.43,Cash,Completed,3/7/2011,43.5000/sh.,"Consumer, Cyclical"
M&A,6/6/2017,HAV FP,Havas SA,VIV FP,2624.88,Cash,Completed,7/3/2017,9.2500/sh.,Communications
M&A,4/26/2016,2580 JP,Coca-Cola East Japan Co Ltd,2579 JP,2624.29,Stock,Completed,3/29/2017,N/A,"Consumer, Non-cyclical"
M&A,1/28/2014,TXI US,Texas Industries Inc,MLM US,2623.25,Stock,Completed,7/2/2014,N/A,Industrial
M&A,2/22/2011,FTO US,Frontier Oil Corp,HFC US,2609.54,Stock,Completed,7/1/2011,N/A,Energy
M&A,12/23/2016,DL NA,Delta Lloyd NV,NN NA,2602.8,Cash,Completed,6/1/2017,5.4000/sh.,Financial
M&A,7/24/2017,WBMD US,WebMD Health Corp,INET US,2594,Cash,Completed,9/18/2017,66.5000/sh.,Communications
M&A,8/29/2017,ABCO US,Advisory Board Co/The,UNH US,2591.26,Cash,Completed,11/20/2017,53.8100/sh.,"Consumer, Non-cyclical"
M&A,4/28/2015,REC AU,Recall Holdings Ltd,IRM US,2581.69,Cash and Stock,Completed,5/4/2016,.5000/sh.,"Consumer, Non-cyclical"
M&A,2/2/2015,ADVS US,Advent Software Inc,SSNC US,2581.33,Cash,Completed,7/9/2015,44.2500/sh.,Technology
M&A,11/28/2011,CMC US,Commercial Metals Co,IEP US,2570.27,Cash,Terminated,1/11/2012,15.0000/sh.,Basic Materials
M&A,12/6/2016,CNV FP,Cnova NV,CO FP,2569.22,Cash,Pending,3/3/2017,5.5000/sh.,Communications
M&A,12/5/2012,MMR US,McMoRan Exploration Co,FCX US,2565.22,Cash,Completed,6/4/2013,14.7500/sh.,Energy
M&A,3/1/2017,2168 HK,Yingde Gases Group Co Ltd,1011675D HK,2564.4,Cash,Completed,8/21/2017,6.0000/sh.,Basic Materials
M&A,3/7/2011,BUL IM,Bulgari SpA,MC FP,2563.19,Cash,Completed,10/4/2011,12.2500/sh.,"Consumer, Cyclical"
M&A,10/28/2010,SVR US,Syniverse Holdings Inc,,2561.15,Cash,Completed,1/14/2011,31.0000/sh.,Communications
M&A,12/19/2011,EGU CN,Eldorado Gold Yukon Corp,ELD CN,2555.76,Cash and Stock,Completed,3/1/2012,.0001/sh.,Basic Materials
M&A,10/2/2017,CEF/A CN,Central Fund of Canada Ltd,82284Z US,2554.29,Cash and Stock,Pending,3/31/2018,105.0000 Mln,Financial
M&A,3/20/2015,TSB LN,TSB Banking Group PLC,SAB SM,2545.24,Cash,Completed,7/28/2015,3.4000/sh.,Financial
M&A,4/14/2014,CMA SP,CapitaLand Mall Asia Ltd,CAPL SP,2539.82,Cash,Completed,7/22/2014,2.3500/sh.,Financial
M&A,7/21/2017,WNRL US,Western Refining Logistics LP,ANDX US,2539.22,Stock,Completed,10/31/2017,N/A,Energy
M&A,6/30/2016,IOC US,InterOil Corp,XOM US,2537.29,Stock,Completed,2/23/2017,N/A,Energy
M&A,12/7/2015,IOF AU,Investa Office Fund,DXS AU,2534.21,Cash and Stock,Terminated,4/15/2016,.8229/sh.,Financial
M&A,1/12/2015,MWIV US,MWI Veterinary Supply Inc,ABC US,2529.5,Cash,Completed,2/25/2015,190.0000/sh.,"Consumer, Cyclical"
M&A,6/2/2016,QLIK US,Qlik Technologies Inc,129626Z US,2529.04,Cash,Completed,8/23/2016,30.5000/sh.,Technology
M&A,11/27/2017,TIME US,Time Inc,MDP US,2520.45,Cash,Pending,3/31/2018,18.5000/sh.,Communications
M&A,2/11/2015,INXN US,InterXion Holding NV,TCY LN,2518.72,Stock,Terminated,5/29/2015,N/A,Technology
M&A,3/2/2015,ARUN US,Aruba Networks Inc,HPQ US,2518.39,Cash,Completed,5/20/2015,24.6700/sh.,Communications
M&A,12/4/2017,BGC US,General Cable Corp,PRY IM,2517.74,Cash,Pending, ,30.0000/sh.,Industrial
M&A,8/10/2015,AVOL US,Avolon Holdings Ltd,000415 CH,2509.52,Cash,Completed,1/8/2016,31.0000/sh.,Financial
M&A,9/5/2016,SFR FP,SFR Group SA,ATC NA,2502.08,Stock,Terminated,10/4/2016,N/A,Communications
M&A,6/1/2010,EVVV US,ev3 Inc,COV US,2489.97,Cash,Completed,7/13/2010,22.5000/sh.,"Consumer, Non-cyclical"
M&A,2/26/2015,BRPR3 BZ,BR Properties SA,,2488.4,Cash,Terminated,7/2/2015,12.0000/sh.,Financial
M&A,8/8/2016,EVER US,TIAA FSB Holdings Inc,2152Z US,2487.72,Cash,Completed,6/9/2017,19.5000/sh.,Financial
M&A,11/20/2016,HW US,Headwaters Inc,BLD AU,2487.7,Cash,Completed,5/8/2017,24.2500/sh.,Industrial
M&A,3/28/2015,WDF IM,World Duty Free SpA,DUFN SW,2481.87,Cash,Completed,8/7/2015,10.2500/sh.,"Consumer, Cyclical"
M&A,10/8/2015,EDCL LI,Eurasia Drilling Co Ltd,,2480.64,Cash,Completed,11/18/2015,11.7500/sh.,Energy
M&A,12/21/2011,DFG US,Delphi Financial Group Inc,8766 JP,2476.22,Cash,Completed,5/16/2012,43.8750/sh.,Financial
M&A,3/14/2017,AIRM US,Air Methods Corp,0704811D US,2467.38,Cash,Completed,4/24/2017,43.0000/sh.,"Consumer, Non-cyclical"
M&A,12/16/2013,KFN US,KKR Financial Holdings LLC,KKR US,2465.47,Stock,Completed,5/1/2014,N/A,Financial
M&A,12/19/2013,ALGETA NO,Algeta ASA,BAYN GR,2462.82,Cash,Completed,3/24/2014,362.0000/sh.,"Consumer, Non-cyclical"
M&A,7/9/2013,HTSI US,Harris Teeter Supermarkets Inc,KR US,2460.93,Cash,Completed,1/29/2014,49.3800/sh.,"Consumer, Non-cyclical"
M&A,1/22/2014,RTRKS FH,Rautaruukki OYJ,SSABA SS,2454.48,Stock,Completed,7/29/2014,N/A,Basic Materials
M&A,4/24/2017,FCH US,FelCor Lodging Trust Inc,RLJ US,2451.56,Stock,Completed,9/1/2017,N/A,Financial
M&A,4/11/2011,GLBC US,Global Crossing Ltd,LVLT US,2451.4,Stock,Completed,10/5/2011,N/A,Communications
M&A,3/21/2014,LIN US,LIN Media LLC,MEG US,2450.46,Cash or Stock,Completed,12/22/2014,25.9700/sh.,Communications
M&A,9/3/2012,MRX US,Medicis Pharmaceutical Corp,VRX CN,2440.32,Cash,Completed,12/11/2012,44.0000/sh.,"Consumer, Non-cyclical"
M&A,6/21/2010,4107485Q US,Valeant Pharmaceuticals International,VRX CN,2433.47,Stock,Completed,9/28/2010,N/A,"Consumer, Non-cyclical"
M&A,11/12/2014,SUSQ US,Susquehanna Bancshares Inc,BBT US,2430.94,Cash and Stock,Completed,8/3/2015,4.0500/sh.,Financial
M&A,7/20/2011,0611568D CN,CNOOC Canada Inc,883 HK,2428.2,Cash,Completed,11/30/2011,34.0000 Mln,Energy
M&A,9/25/2016,CHMT US,Chemtura Corp,LXS GR,2420.68,Cash,Completed,4/21/2017,33.5000/sh.,Basic Materials
M&A,6/4/2013,ET US,ExactTarget LLC,CRM US,2419.42,Cash,Completed,7/12/2013,33.7500/sh.,Communications
M&A,7/11/2017,VOC AU,Vocus Group Ltd,AFFEQTZ HK,2415.72,Cash,Terminated,8/21/2017,3.5000/sh.,Communications
M&A,11/7/2013,SNTS US,Santarus Inc,SLXP US,2414.9,Cash,Completed,1/3/2014,32.0000/sh.,"Consumer, Non-cyclical"
M&A,4/22/2015,AEC US,Associated Estates Realty Corp,BAM/A CN,2414.35,Cash,Completed,8/7/2015,28.7500/sh.,Financial
M&A,4/25/2017,FCH US,FelCor Lodging Trust Inc,AHT US,2413.97,Cash and Stock,Terminated,5/3/2017,4.1300/sh.,Financial
M&A,12/8/2015,FCS US,Fairchild Semiconductor International Inc,,2413.56,Cash,Terminated,9/19/2016,21.7000/sh.,Technology
M&A,8/9/2012,RBN US,Robbins & Myers Inc,NOV US,2408.03,Cash,Completed,2/21/2013,60.0000/sh.,Industrial
M&A,7/13/2015,ALNT LN,Alent Ltd,PAH US,2402.38,Cash or Stock,Completed,12/2/2015,5.0300/sh.,Basic Materials
M&A,12/20/2013,KD8 GR,Kabel Deutschland Holding AG,VOD LN,2398.07,Cash,Pending, ,84.5300/sh.,Communications
M&A,6/7/2017,VOC AU,Vocus Group Ltd,KKR US,2393.65,Cash,Terminated,8/21/2017,3.5000/sh.,Communications
M&A,4/2/2012,BDMN IJ,Bank Danamon Indonesia Tbk PT,DBS SP,2391.29,Cash,Terminated,7/31/2013,7000.0000/sh.,Financial
M&A,7/9/2015,LG FP,Lafarge SA,LHN SW,2387.42,Cash or Stock,Completed,10/23/2015,60.0000/sh.,Industrial
M&A,5/19/2010,1429071D HK,Denway Motors Ltd,2238 HK,2386.96,Stock,Completed,8/26/2010,N/A,"Consumer, Cyclical"
M&A,10/20/2015,PMCS US,Microsemi Storage Solutions Inc,MSCC US,2378.98,Cash and Stock,Completed,1/19/2016,9.2200/sh.,Technology
M&A,6/13/2014,OPEN US,OpenTable Inc,PCLN US,2378.08,Cash,Completed,7/25/2014,103.0000/sh.,Communications
M&A,6/21/2010,SUB NO,SUBSEA 7 Inc,SUBC NO,2370.66,Stock,Completed,1/10/2011,N/A,Energy
M&A,6/29/2011,BJ US,BJ's Wholesale Club Inc,,2365.9,Cash,Completed,10/3/2011,51.2500/sh.,"Consumer, Cyclical"
M&A,3/7/2014,917 HK,New World China Land Ltd,17 HK,2364.68,Cash,Terminated,6/16/2014,6.8000/sh.,Financial
M&A,2/9/2016,EDE US,Empire District Electric Co/The,AQN CN,2361.73,Cash,Completed,1/3/2017,34.0000/sh.,Utilities
M&A,2/10/2015,AXIS SS,Axis Communications AB,7751 JP,2356.84,Cash,Completed,5/5/2015,340.0000/sh.,Industrial
M&A,8/29/2016,ARS US,Aleris Corp,1435494D CH,2356.2,Cash,Terminated,11/12/2017,1110.0000 Mln,Basic Materials
M&A,2/21/2012,1688 HK,Alibaba.com Ltd,BABA US,2353.93,Cash,Completed,6/21/2012,13.5000/sh.,Communications
M&A,5/8/2017,KATE US,Kate Spade & Co,TPR US,2353.74,Cash,Completed,7/12/2017,18.5000/sh.,"Consumer, Cyclical"
M&A,10/17/2012,CYMI US,Cymer Inc,ASML NA,2345.63,Cash and Stock,Completed,5/31/2013,20.0000/sh.,Industrial
M&A,6/12/2013,CTB US,Cooper Tire & Rubber Co,APTY IN,2341.12,Cash,Terminated,12/30/2013,35.0000/sh.,"Consumer, Cyclical"
M&A,11/14/2012,BVIC LN,Britvic PLC,BAG LN,2339.73,Stock,Terminated,7/11/2013,N/A,"Consumer, Non-cyclical"
M&A,1/19/2016,RSE US,Rouse Properties LLC,BAM/A CN,2336.33,Cash,Completed,7/6/2016,18.2500/sh.,Financial
M&A,3/29/2011,DGTL PM,Digital Telecommunications Philippines Inc,TEL PM,2332.17,Stock,Completed,10/26/2011,N/A,Communications
M&A,11/15/2010,IIF AU,Goodman Sub-Trust Australia,,2330.2,Cash,Completed,4/4/2011,.5380/sh.,Financial
M&A,10/11/2013,CPA AU,DEXUS CPA Trust,,2327.65,Cash and Stock,Completed,4/15/2014,.7745/sh.,Financial
M&A,5/13/2016,037620 KS,Mirae Asset Securities Co Ltd,006800 KS,2325.15,Stock,Completed,1/20/2017,N/A,Financial
M&A,10/8/2012,AMIL3 BZ,Amil Participacoes SA,UNH US,2322.05,Cash,Completed,5/9/2013,31.8000/sh.,"Consumer, Non-cyclical"
M&A,2/7/2014,AAN US,Aaron's Inc,8133172Z US,2320.53,Cash,Terminated,4/17/2014,30.5000/sh.,"Consumer, Non-cyclical"
M&A,7/9/2015,YY US,YY Inc,,2313.53,Cash,Terminated,6/15/2016,68.5000/sh.,Communications
M&A,6/13/2011,MFW US,M&F Worldwide Corp,14394Z US,2310.81,Cash,Completed,12/22/2011,25.0000/sh.,"Consumer, Non-cyclical"
M&A,2/13/2017,ZLTQ US,Zeltiq Aesthetics Inc,AGN US,2309.42,Cash,Completed,5/1/2017,56.5000/sh.,"Consumer, Non-cyclical"
M&A,6/2/2014,HCT US,American Realty Capital Healthcare Trust Inc,VTR US,2305.39,Cash or Stock,Completed,1/20/2015,11.3300/sh.,Financial
M&A,2/7/2017,MSR US,Mauser Group NV,1324895D US,2300,Cash,Completed,4/3/2017,2300.0000 Mln,Industrial
M&A,7/1/2015,9876555D US,Gramercy Property Trust Inc,GPT US,2298,Stock,Completed,12/18/2015,N/A,Financial
M&A,7/28/2014,1537336D US,Trulia LLC,ZG US,2292.35,Stock,Completed,2/18/2015,N/A,Communications
M&A,5/11/2017,STRP US,Straight Path Communications Inc,VZ US,2292.17,Stock,Pending,3/31/2018,N/A,Communications
M&A,3/23/2010,VTG LN,Babcock Southern Holdings Ltd,BAB LN,2286.84,Cash and Stock,Completed,7/9/2010,3.6160/sh.,Industrial
M&A,8/9/2016,PGND US,Press Ganey Holdings Inc,1071Z SS,2284.32,Cash,Completed,10/21/2016,40.5000/sh.,Technology
M&A,8/20/2014,IRF US,International Rectifier Corp,IFX GR,2276.75,Cash,Completed,1/14/2015,40.0000/sh.,Technology
M&A,4/4/2017,GNCMA US,General Communication Inc,QVCA US,2276.7,Cash,Pending,3/31/2018,27.5000/sh.,Communications
M&A,5/14/2010,HSO AU,Healthscope Ltd,,2274.95,Cash,Completed,10/15/2010,6.0500/sh.,"Consumer, Non-cyclical"
M&A,10/9/2013,TLRD US,Tailored Brands Inc,JOSB US,2274.63,Cash,Terminated,11/15/2013,48.0000/sh.,"Consumer, Cyclical"
M&A,12/6/2011,QUX CN,KGHM International Ltd,KGH PW,2274.23,Cash,Completed,3/8/2012,15.0000/sh.,Basic Materials
M&A,4/11/2010,MIR US,GenOn Energy Holdings Inc,1235274D US,2273.7,Stock,Completed,12/6/2010,N/A,Utilities
M&A,1/24/2017,MPSX US,Multi Packaging Solutions International Ltd,WRK US,2267.15,Cash,Completed,6/7/2017,18.0000/sh.,Industrial
M&A,6/11/2013,1544310D US,Dole Food Co Inc,,2265.25,Cash,Completed,11/4/2013,13.5000/sh.,"Consumer, Non-cyclical"
M&A,10/5/2015,PMCS US,Microsemi Storage Solutions Inc,SWKS US,2260,Cash,Terminated,11/24/2015,11.6000/sh.,Technology
M&A,6/14/2012,QSFT US,Quest Software Inc/CA,DELL US,2249.52,Cash,Completed,10/1/2012,28.0000/sh.,Technology
M&A,7/24/2014,QRE US,QR Energy LP,BBEPQ US,2243,Stock,Completed,11/20/2014,N/A,Energy
M&A,1/29/2015,COMERUBC MM,Controladora Comercial Mexicana SAB de CV,SORIANAB MM,2241.04,Cash,Completed,7/11/2016,32.6124/sh.,"Consumer, Non-cyclical"
M&A,7/22/2013,CSE US,CapitalSource Inc,PACW US,2237.84,Cash and Stock,Completed,4/8/2014,2.4700/sh.,Financial
M&A,4/10/2017,9876444D US,Knight Transportation Inc,KNX US,2236.17,Stock,Completed,9/11/2017,N/A,Industrial
M&A,2/6/2014,AUT AU,Aurora Oil & Gas Pty Ltd,BTE CN,2228.88,Cash,Completed,6/13/2014,4.2000/sh.,Energy
M&A,3/8/2011,IBR SM,Iberdrola Renovables SA,IBE SM,2228.49,Stock,Completed,7/11/2011,N/A,Energy
M&A,11/15/2010,ISLN US,Isilon Systems Inc,EMC US,2227.96,Cash,Completed,12/22/2010,33.8500/sh.,Technology
M&A,6/24/2013,ENRC LN,Eurasian Natural Resources Corp Ltd,0858982D KZ,2227.86,Cash and Stock,Completed,11/25/2013,2.6500/sh.,Basic Materials
M&A,11/18/2015,FCS US,Fairchild Semiconductor International Inc,ON US,2222.78,Cash,Completed,9/20/2016,20.0000/sh.,Technology
