MMM US,
12/31/2016,374.242
3/31/2017,377.381
6/30/2017,398.15
9/30/2017,374.6
,
,
,
,
,
,
,
,
,
,
SNA US,
1/2/2010,618.1
4/3/2010,631.3
7/3/2010,661.5
10/2/2010,670.3
1/1/2011,696.9
4/2/2011,719.5
7/2/2011,726.7
10/1/2011,729.9
12/31/2011,736.6
3/31/2012,735.2
6/30/2012,737.9
9/29/2012,711.6
12/29/2012,753.2
3/30/2013,741.7
6/29/2013,808.6
9/28/2013,753.2
12/28/2013,797.5
3/29/2014,787.5
6/28/2014,826.5
9/27/2014,806.3
1/3/2015,857.4
4/4/2015,827.8
7/4/2015,851.8
10/3/2015,821.5
1/2/2016,851.7
4/2/2016,834.2
7/2/2016,872.3
10/1/2016,834.1
12/31/2016,889.8
4/1/2017,887.1
7/1/2017,921.4
9/30/2017,903.8
,
,
,
,
,
,
,
,
,
SO US,
3/31/2010,4157
6/30/2010,4207
9/30/2010,5320
12/31/2010,3771
3/31/2011,4012
6/30/2011,4521
9/30/2011,5430
12/31/2011,3696
3/31/2012,3604
6/30/2012,4181
9/30/2012,5049
12/31/2012,3703
3/31/2013,3897
6/30/2013,4246
9/30/2013,5017
12/31/2013,3927
3/31/2014,4644
6/30/2014,4467
9/30/2014,5339
12/31/2014,4049
3/31/2015,4183
6/30/2015,4337
9/30/2015,5401
12/31/2015,3606
3/31/2016,3965
6/30/2016,4453
9/30/2016,6264
12/31/2016,5181
3/31/2017,5771
6/30/2017,5430
9/30/2017,6201
,
,
,
,
,
,
,
,
,
,
LUV US,
3/31/2010,2630
6/30/2010,3168
9/30/2010,3192
12/31/2010,3114
3/31/2011,3103
6/30/2011,4136
9/30/2011,4311
12/31/2011,4108
3/31/2012,3991
6/30/2012,4616
9/30/2012,4309
12/31/2012,4173
3/31/2013,4084
6/30/2013,4643
9/30/2013,4545
12/31/2013,4428
3/31/2014,4166
6/30/2014,5011
9/30/2014,4800
12/31/2014,4628
3/31/2015,4414
6/30/2015,5111
9/30/2015,5146
12/31/2015,4977
3/31/2016,4826
6/30/2016,5384
9/30/2016,5139
12/31/2016,5076
3/31/2017,4883
6/30/2017,5744
9/30/2017,5271
,
,
,
,
,
,
,
,
,
,
SPGI US,
3/31/2010,1190.39
6/30/2010,1474.056
9/30/2010,1979.806
12/31/2010,1524.079
3/31/2011,1281.9
6/30/2011,1580.8
9/30/2011,1908
12/31/2011,1520
3/31/2012,1331
6/30/2012,1547
9/30/2012,1953
12/31/2012,1226
3/31/2013,1181
6/30/2013,1250
9/30/2013,1194
12/31/2013,1250
3/31/2014,1236
6/30/2014,1346
9/30/2014,1263
12/31/2014,1290
3/31/2015,1273
6/30/2015,1342
9/30/2015,1324
12/31/2015,1374
3/31/2016,1341
6/30/2016,1482
9/30/2016,1439
12/31/2016,1399
3/31/2017,1453
6/30/2017,1509
9/30/2017,1513
,
,
,
,
,
,
,
,
,
,
SWK US,
1/2/2010,969.4
4/3/2010,1262
7/3/2010,2365.6
10/2/2010,2369.1
1/1/2011,2412.9
4/2/2011,2380.7
7/2/2011,2623.2
10/1/2011,2636.4
12/31/2011,2791.9
3/31/2012,2652.9
6/30/2012,2814.2
9/29/2012,2786.7
12/29/2012,2668.5
3/30/2013,2487.2
6/29/2013,2869.3
9/28/2013,2759.3
12/28/2013,2906
3/29/2014,2640.8
6/28/2014,2885.5
9/27/2014,2902.2
1/3/2015,2982.5
4/4/2015,2630
7/4/2015,2866.9
10/3/2015,2829.5
1/2/2016,2845.4
4/2/2016,2672.1
7/2/2016,2932.4
10/1/2016,2882
12/31/2016,2920.4
4/1/2017,2805.6
7/1/2017,3229.5
9/30/2017,3298.6
,
,
,
,
,
,
,
,
,
SBUX US,
3/28/2010,2534.7
6/27/2010,2612
10/3/2010,2838
1/2/2011,2950.8
4/3/2011,2785.7
7/3/2011,2932.2
10/2/2011,3031.9
1/1/2012,3435.9
4/1/2012,3195.9
7/1/2012,3303.6
9/30/2012,3364.2
12/30/2012,3799.6
3/31/2013,3555.9
6/30/2013,3741.7
9/29/2013,3795
12/29/2013,4239.6
3/30/2014,3873.8
6/29/2014,4153.7
9/28/2014,4180.8
12/28/2014,4803.2
3/29/2015,4563.5
6/28/2015,4881.2
9/27/2015,4914.8
12/27/2015,5373.5
3/27/2016,4993.2
6/26/2016,5238
10/2/2016,5711.2
1/1/2017,5732.9
4/2/2017,5294
7/2/2017,5661.5
10/1/2017,5698.3
,
,
,
,
,
,
,
,
,
,
STT US,
3/31/2010,2021
6/30/2010,2213
9/30/2010,2137
12/31/2010,2285
3/31/2011,2337
6/30/2011,2446
9/30/2011,2408
12/31/2011,2244
3/31/2012,2403
6/30/2012,2426
9/30/2012,2348
12/31/2012,2463
3/31/2013,2470
6/30/2013,2580
9/30/2013,2469
12/31/2013,2528
3/31/2014,2559
6/30/2014,2676
9/30/2014,2678
12/31/2014,2724
3/31/2015,2677
6/30/2015,2733
9/30/2015,2647
12/31/2015,2588
3/31/2016,2574
6/30/2016,2675
9/30/2016,2754
12/31/2016,2749
3/31/2017,2781
6/30/2017,2941
9/30/2017,2967
,
,
,
,
,
,
,
,
,
,
SRCL US,
3/31/2010,335.177
6/30/2010,347.734
9/30/2010,362.988
12/31/2010,393.489
3/31/2011,398.126
6/30/2011,410.441
9/30/2011,420.924
12/31/2011,446.557
3/31/2012,460.077
6/30/2012,468.95
9/30/2012,480.484
12/31/2012,503.638
3/31/2013,513.804
6/30/2013,526.525
9/30/2013,534.579
12/31/2013,567.899
3/31/2014,569.955
6/30/2014,640.822
9/30/2014,667.877
12/31/2014,676.947
3/31/2015,663.319
6/30/2015,715.689
9/30/2015,718.596
12/31/2015,888.304
3/31/2016,874.181
6/30/2016,891.621
9/30/2016,890.144
12/31/2016,906.396
3/31/2017,892.399
6/30/2017,917.733
9/30/2017,882.774
,
,
,
,
,
,
,
,
,
,
SYK US,
3/31/2010,1799.1
6/30/2010,1758.2
9/30/2010,1767.6
12/31/2010,1995.1
3/31/2011,2015.2
6/30/2011,2045.5
9/30/2011,2031
12/31/2011,2215
3/31/2012,2161
6/30/2012,2106
9/30/2012,2052
12/31/2012,2337
3/31/2013,2190
6/30/2013,2212
9/30/2013,2151
12/31/2013,2468
3/31/2014,2305
6/30/2014,2363
9/30/2014,2389
12/31/2014,2618
3/31/2015,2379
6/30/2015,2432
9/30/2015,2420
12/31/2015,2715
3/31/2016,2495
6/30/2016,2840
9/30/2016,2833
12/31/2016,3157
3/31/2017,2955
6/30/2017,3012
9/30/2017,3006
,
,
,
,
,
,
,
,
,
,
STI US,
3/31/2010,1900
6/30/2010,2160
9/30/2010,2313
12/31/2010,2326
3/31/2011,2160
6/30/2011,2198
9/30/2011,2196
12/31/2011,2047
3/31/2012,2218
6/30/2012,2246
9/30/2012,3183
12/31/2012,2291
3/31/2013,2114
6/30/2013,2100
9/30/2013,1920
12/31/2013,2061
3/31/2014,2031
6/30/2014,2096
9/30/2014,2031
12/31/2014,2043
3/31/2015,1992
6/30/2015,2077
9/30/2015,2058
12/31/2015,2046
3/31/2016,2099
6/30/2016,2177
9/30/2016,2231
12/31/2016,2192
3/31/2017,2247
6/30/2017,2266
9/30/2017,2313
,
,
,
,
,
,
,
,
,
,
SYMC US,
1/1/2010,1551
4/2/2010,1535
7/2/2010,1433
10/1/2010,1480
12/31/2010,1604
4/1/2011,1673
7/1/2011,1653
9/30/2011,1681
12/30/2011,1715
3/30/2012,1681
6/29/2012,1668
9/28/2012,1699
12/28/2012,1791
3/29/2013,1748
6/28/2013,1709
9/27/2013,1637
12/27/2013,1705
3/28/2014,1650
7/4/2014,1735
10/3/2014,1617
1/2/2015,1638
4/3/2015,1548
7/3/2015,1499
10/2/2015,1498
1/1/2016,909
4/1/2016,873
7/1/2016,884
9/30/2016,1015
12/30/2016,1088
3/31/2017,1176
6/30/2017,1228
9/29/2017,1276
,
,
,
,
,
,
,
,
,
SYF US,
9/30/2014,2282
12/31/2014,2442
3/31/2015,2316
6/30/2015,2406
9/30/2015,2464
12/31/2015,2561
3/31/2016,2631
6/30/2016,2631
9/30/2016,2808
12/31/2016,2902
3/31/2017,2996
6/30/2017,3025
9/30/2017,3147
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
SNPS US,
1/31/2010,330.167
4/30/2010,338.106
7/31/2010,336.929
10/31/2010,375.459
1/31/2011,364.644
4/30/2011,393.67
7/31/2011,386.795
10/31/2011,390.534
1/31/2012,425.496
4/30/2012,432.561
7/31/2012,443.747
10/31/2012,454.213
1/31/2013,475.137
4/30/2013,499.257
7/31/2013,482.945
10/31/2013,504.875
1/31/2014,478.951
4/30/2014,517.697
7/31/2014,521.812
10/31/2014,539.012
1/31/2015,542.043
4/30/2015,557.204
7/31/2015,555.805
10/31/2015,587.159
1/31/2016,568.604
4/30/2016,605.005
7/31/2016,615.204
10/31/2016,633.719
1/31/2017,652.786
4/30/2017,680.069
7/31/2017,695.381
10/31/2017,696.644
,
,
,
,
,
,
,
,
,
SYY US,
3/27/2010,8945.093
7/3/2010,10348.477
10/2/2010,9751.274
1/1/2011,9384.852
4/2/2011,9761.66
7/2/2011,10425.703
10/1/2011,10586.39
12/31/2011,10244.421
3/31/2012,10504.746
6/30/2012,11045.382
9/29/2012,11086.916
12/29/2012,10796.89
3/30/2013,10926.371
6/29/2013,11601.056
9/28/2013,11714.267
12/28/2013,11237.969
3/29/2014,11277.484
6/28/2014,12286.992
9/27/2014,12445.081
12/27/2014,12087.074
3/28/2015,11746.659
6/27/2015,12401.938
9/26/2015,12562.611
12/26/2015,12153.626
3/26/2016,12002.791
7/2/2016,13647.891
10/1/2016,13968.654
12/31/2016,13457.268
4/1/2017,13524.172
7/1/2017,14421.045
9/30/2017,14650.424
,
,
,
,
,
,
,
,
,
,
TROW US,
3/31/2010,556.2
6/30/2010,577.4
9/30/2010,586.1
12/31/2010,648.3
3/31/2011,682.4
6/30/2011,713.7
9/30/2011,679.4
12/31/2011,671.6
3/31/2012,728.7
6/30/2012,736.8
9/30/2012,769.7
12/31/2012,787.3
3/31/2013,815.7
6/30/2013,854.3
9/30/2013,884.4
12/31/2013,929.8
3/31/2014,954.6
6/30/2014,984.3
9/30/2014,1020.8
12/31/2014,1022.4
3/31/2015,1027
6/30/2015,1072.4
9/30/2015,1049
12/31/2015,1052.2
3/31/2016,994.1
6/30/2016,1044.7
9/30/2016,1092.9
12/31/2016,1091.2
3/31/2017,1113.6
6/30/2017,1171.6
9/30/2017,1221.7
,
,
,
,
,
,
,
,
,
,
TPR US,
3/27/2010,830.669
7/3/2010,950.525
10/2/2010,911.669
1/1/2011,1264.457
4/2/2011,950.706
7/2/2011,1031.675
10/1/2011,1050.359
12/31/2011,1448.649
3/31/2012,1108.981
6/30/2012,1155.191
9/29/2012,1161.35
12/29/2012,1503.774
3/30/2013,1187.578
6/30/2013,1222.688
9/28/2013,1150.76
12/28/2013,1419.624
3/29/2014,1099.626
6/28/2014,1136.216
9/27/2014,1038.8
12/27/2014,1219.4
3/28/2015,929.3
6/27/2015,1004.1
9/26/2015,1030.3
12/26/2015,1273.8
3/26/2016,1033.1
7/2/2016,1154.6
10/1/2016,1037.6
12/31/2016,1321.7
4/1/2017,995.2
7/1/2017,1133.8
9/30/2017,1288.9
,
,
,
,
,
,
,
,
,
,
TGT US,
1/30/2010,20181
5/1/2010,15593
7/31/2010,15532
10/30/2010,15605
1/29/2011,20661
4/30/2011,15935
7/30/2011,16240
10/29/2011,16402
1/28/2012,21288
4/28/2012,16867
7/28/2012,16779
10/27/2012,16601
2/2/2013,22726
5/4/2013,16706
8/3/2013,17117
11/2/2013,17258
2/1/2014,21516
5/3/2014,17050
8/2/2014,17406
11/1/2014,17732
1/31/2015,21751
5/2/2015,17119
8/1/2015,17427
10/31/2015,17613
1/30/2016,21626
4/30/2016,16196
7/30/2016,16169
10/29/2016,16441
1/28/2017,20690
4/29/2017,16017
7/29/2017,16429
10/28/2017,16667
,
,
,
,
,
,
,
,
,
TEL US,
3/26/2010,2957
6/25/2010,3084
9/24/2010,3137
12/24/2010,3200
3/25/2011,3472
6/24/2011,3729
9/30/2011,3911
12/30/2011,3309
3/30/2012,3249
6/29/2012,3499
9/28/2012,3364
12/28/2012,3134
3/29/2013,3265
6/28/2013,3449
9/28/2013,3432
12/27/2013,3326
3/28/2014,3431
6/27/2014,3580
9/26/2014,3575
12/26/2014,3466
3/27/2015,3600
6/26/2015,3118
9/25/2015,2984
12/25/2015,2833
3/25/2016,2952
6/24/2016,3121
9/30/2016,3332
12/30/2016,3063
3/31/2017,3227
6/30/2017,3367
9/29/2017,3456
,
,
,
,
,
,
,
,
,
,
FTI US,
3/31/2010,1050.3
6/30/2010,1012.5
9/30/2010,960
12/31/2010,1102.8
3/31/2011,1081.9
6/30/2011,1229.4
9/30/2011,1287.2
12/31/2011,1500.5
3/31/2012,1396.6
6/30/2012,1494.9
9/30/2012,1419
12/31/2012,1840.9
3/31/2013,1646
6/30/2013,1707.9
9/30/2013,1724.5
12/31/2013,2047.8
3/31/2014,1824.4
6/30/2014,1985.3
9/30/2014,1976.7
12/31/2014,2156.2
3/31/2015,1695.2
6/30/2015,1695.2
9/30/2015,1545
12/31/2015,1427.3
3/31/2016,1208.7
6/30/2016,1150.3
9/30/2016,1091.2
3/31/2017,3388
6/30/2017,3845
9/30/2017,4140.9
,
,
,
,
,
,
,
,
,
,
,
TXN US,
3/31/2010,3205
6/30/2010,3496
9/30/2010,3740
12/31/2010,3525
3/31/2011,3392
6/30/2011,3458
9/30/2011,3466
12/31/2011,3420
3/31/2012,3121
6/30/2012,3335
9/30/2012,3390
12/31/2012,2979
3/31/2013,2885
6/30/2013,3047
9/30/2013,3244
12/31/2013,3028
3/31/2014,2983
6/30/2014,3292
9/30/2014,3501
12/31/2014,3269
3/31/2015,3150
6/30/2015,3232
9/30/2015,3429
12/31/2015,3189
3/31/2016,3008
6/30/2016,3273
9/30/2016,3675
12/31/2016,3414
3/31/2017,3402
6/30/2017,3693
9/30/2017,4116
,
,
,
,
,
,
,
,
,
,
TXT US,
1/2/2010,2813
4/3/2010,2210
7/3/2010,2709
10/2/2010,2479
1/1/2011,3127
4/2/2011,2479
7/2/2011,2728
10/1/2011,2814
12/28/2011,3254
3/31/2012,2856
6/30/2012,3019
9/29/2012,3000
12/29/2012,3362
3/30/2013,2855
6/29/2013,2839
9/28/2013,2904
12/28/2013,3506
3/29/2014,2847
6/28/2014,3505
9/27/2014,3430
1/3/2015,4096
4/4/2015,3073
7/4/2015,3247
10/3/2015,3180
1/2/2016,3923
4/2/2016,3201
7/2/2016,3511
10/1/2016,3251
12/31/2016,3825
4/1/2017,3093
7/1/2017,3604
9/30/2017,3484
,
,
,
,
,
,
,
,
,
TMO US,
4/3/2010,2675.1
7/3/2010,2649
10/2/2010,2683.5
12/31/2010,2781.1
4/2/2011,2721.4
7/2/2011,2897.4
10/1/2011,2973.5
12/31/2011,3133.6
3/31/2012,3100.3
6/30/2012,3108.1
9/29/2012,3085.7
12/31/2012,3259.3
3/30/2013,3191.5
6/29/2013,3240.1
9/28/2013,3191.8
12/31/2013,3466.9
3/29/2014,3903.5
6/28/2014,4321.9
9/27/2014,4171.4
12/31/2014,4492.8
3/28/2015,3918.8
6/27/2015,4270.9
9/26/2015,4123.2
12/31/2015,4652.5
4/2/2016,4294.8
7/2/2016,4535.2
10/1/2016,4490.9
12/31/2016,4953.2
4/1/2017,4765
7/1/2017,4990
9/30/2017,5116.2
,
,
,
,
,
,
,
,
,
,
TIF US,
1/31/2010,981.384
4/30/2010,633.586
7/31/2010,668.76
10/31/2010,681.729
1/31/2011,1101.215
4/30/2011,761.018
7/31/2011,872.712
10/31/2011,821.767
1/31/2012,1187.44
4/30/2012,819.17
7/31/2012,886.569
10/31/2012,852.741
1/31/2013,1235.769
4/30/2013,895.484
7/31/2013,925.884
10/31/2013,911.478
1/31/2014,1298.284
4/30/2014,1012.132
7/31/2014,992.93
10/31/2014,959.589
1/31/2015,1285.262
4/30/2015,962.4
7/31/2015,990.5
10/31/2015,938.2
1/31/2016,1213.6
4/30/2016,891.3
7/31/2016,931.6
10/31/2016,949.3
1/31/2017,1229.6
4/30/2017,899.6
7/31/2017,959.7
10/31/2017,976.2
,
,
,
,
,
,
,
,
,
TWX US,
3/31/2010,6322
6/30/2010,6377
9/30/2010,6377
12/31/2010,7812
3/31/2011,6683
6/30/2011,7030
9/30/2011,7068
12/31/2011,8193
3/31/2012,6979
6/30/2012,6744
9/30/2012,6842
12/31/2012,8164
3/31/2013,6939
6/30/2013,7435
9/30/2013,6856
12/31/2013,8565
3/31/2014,6803
6/30/2014,6788
9/30/2014,6243
12/31/2014,7525
3/31/2015,7127
6/30/2015,7348
9/30/2015,6564
12/31/2015,7079
3/31/2016,7308
6/30/2016,6952
9/30/2016,7167
12/31/2016,7891
3/31/2017,7735
6/30/2017,7330
9/30/2017,7595
,
,
,
,
,
,
,
,
,
,
TJX US,
1/30/2010,5941.746
5/1/2010,5000
7/31/2010,5100
10/30/2010,5500
1/29/2011,6331.726
4/30/2011,5220.295
7/30/2011,5468.274
10/29/2011,5793.128
1/28/2012,6709.758
4/28/2012,5798.086
7/28/2012,5945.559
10/27/2012,6410.913
2/2/2013,7723.814
5/4/2013,6189.609
8/3/2013,6442.424
11/2/2013,6981.876
2/1/2014,7808.787
5/3/2014,6491.176
8/2/2014,6917.212
11/1/2014,7366.066
1/31/2015,8303.953
5/2/2015,6865.637
8/1/2015,7363.731
10/31/2015,7753.495
1/30/2016,8962.075
4/30/2016,7542.356
7/30/2016,7882.053
10/29/2016,8291.688
1/28/2017,9467.647
4/29/2017,7784.024
7/29/2017,8357.7
10/28/2017,8762.22
,
,
,
,
,
,
,
,
,
TMK US,
6/30/2016,988
9/30/2016,987
12/31/2016,993
3/31/2017,1030
6/30/2017,1030
9/30/2017,1033
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
TSS US,
3/31/2010,415.354
6/30/2010,433.746
9/30/2010,433.236
12/31/2010,439.991
3/31/2011,429.43
6/30/2011,447.554
9/30/2011,459.747
12/31/2011,472.234
3/31/2012,461.162
6/30/2012,462.651
9/30/2012,468.059
12/31/2012,479.1
3/31/2013,464.996
6/30/2013,478.443
9/30/2013,588.074
12/31/2013,600.84
3/31/2014,592.848
6/30/2014,602.036
9/30/2014,616.891
12/31/2014,635.104
3/31/2015,662.156
6/30/2015,692.652
9/30/2015,707.89
12/31/2015,716.843
3/31/2016,739.378
6/30/2016,1151.587
9/30/2016,1146.888
12/31/2016,1132.224
3/31/2017,1184.725
6/30/2017,1222.375
9/30/2017,1247.576
,
,
,
,
,
,
,
,
,
,
TSCO US,
3/27/2010,710.917
6/26/2010,1065.656
9/25/2010,829.114
12/25/2010,1032.649
3/26/2011,836.576
6/25/2011,1178.363
9/24/2011,977.776
12/31/2011,1240.028
3/31/2012,1020.417
6/30/2012,1291.899
9/29/2012,1065.638
12/29/2012,1286.166
3/30/2013,1085.838
6/29/2013,1455.767
9/28/2013,1208.09
12/28/2013,1415.089
3/29/2014,1183.68
6/28/2014,1583.831
9/27/2014,1359.95
12/27/2014,1584.254
3/28/2015,1331.352
6/27/2015,1772.9
9/26/2015,1475.645
12/26/2015,1646.61
3/26/2016,1467.797
6/25/2016,1852.534
9/24/2016,1542.706
12/31/2016,1916.542
4/1/2017,1564.078
7/1/2017,2017.762
9/30/2017,1721.704
,
,
,
,
,
,
,
,
,
,
TDG US,
1/2/2010,184.278
4/3/2010,206.077
7/3/2010,214.182
9/30/2010,223.117
1/1/2011,240.046
4/2/2011,311.345
7/2/2011,325.209
9/30/2011,342.953
12/31/2011,352.473
3/31/2012,423.469
6/30/2012,461.66
9/30/2012,462.606
12/29/2012,430.418
3/30/2013,465.609
6/29/2013,488.636
9/30/2013,539.737
12/28/2013,529.322
3/29/2014,590.761
6/28/2014,610.582
9/30/2014,642.241
12/27/2014,586.898
3/28/2015,619.03
6/27/2015,691.395
9/30/2015,809.792
1/2/2016,701.695
4/2/2016,796.801
7/2/2016,797.692
9/30/2016,875.223
12/31/2016,814.018
4/1/2017,873.232
7/1/2017,907.667
9/30/2017,923.885
,
,
,
,
,
,
,
,
,
TRV US,
3/31/2010,6119
6/30/2010,6179
9/30/2010,6482
12/31/2010,6332
3/31/2011,6278
6/30/2011,6388
9/30/2011,6407
12/31/2011,6373
3/31/2012,6392
6/30/2012,6359
9/30/2012,6512
12/31/2012,6477
3/31/2013,6328
6/30/2013,6674
9/30/2013,6452
12/31/2013,6737
3/31/2014,6708
6/30/2014,6785
9/30/2014,6886
12/31/2014,6783
3/31/2015,6626
6/30/2015,6706
9/30/2015,6794
12/31/2015,6674
3/31/2016,6686
6/30/2016,6785
9/30/2016,6961
12/31/2016,7193
3/31/2017,6942
6/30/2017,7184
9/30/2017,7325
,
,
,
,
,
,
,
,
,
,
TRIP US,
12/31/2011,137.798
3/31/2012,183.715
6/30/2012,197.148
9/30/2012,212.71
12/31/2012,169.393
3/31/2013,229.919
6/30/2013,246.937
9/30/2013,255.136
12/31/2013,212.669
3/31/2014,281
6/30/2014,323
9/30/2014,354
12/31/2014,288
3/31/2015,363
6/30/2015,405
9/30/2015,415
12/31/2015,309
3/31/2016,352
6/30/2016,391
9/30/2016,421
12/31/2016,316
3/31/2017,372
6/30/2017,424
9/30/2017,439
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
FOXA US,
3/31/2010,8785
6/30/2010,8110
9/30/2010,7426
12/31/2010,8761
3/31/2011,8256
6/30/2011,8962
9/30/2011,7959
12/31/2011,8975
3/31/2012,8402
6/30/2012,8370
9/30/2012,8136
12/31/2012,9425
3/31/2013,9538
6/30/2013,7212
9/30/2013,7061
12/31/2013,8163
3/31/2014,8219
6/30/2014,8424
9/30/2014,7887
12/31/2014,7424
3/31/2015,6840
6/30/2015,6205
9/30/2015,6077
12/31/2015,7375
3/31/2016,7228
6/30/2016,6646
9/30/2016,6506
12/31/2016,7682
3/31/2017,7564
6/30/2017,6748
9/30/2017,7002
,
,
,
,
,
,
,
,
,
,
FOX US,
3/31/2010,8785
6/30/2010,8110
9/30/2010,7426
12/31/2010,8761
3/31/2011,8256
6/30/2011,8962
9/30/2011,7959
12/31/2011,8975
3/31/2012,8402
6/30/2012,8370
9/30/2012,8136
12/31/2012,9425
3/31/2013,9538
6/30/2013,7212
9/30/2013,7061
12/31/2013,8163
3/31/2014,8219
6/30/2014,8424
9/30/2014,7887
12/31/2014,7424
3/31/2015,6840
6/30/2015,6205
9/30/2015,6077
12/31/2015,7375
3/31/2016,7228
6/30/2016,6646
9/30/2016,6506
12/31/2016,7682
3/31/2017,7564
6/30/2017,6748
9/30/2017,7002
,
,
,
,
,
,
,
,
,
,
TSN US,
1/2/2010,6635
4/3/2010,6916
7/3/2010,7438
10/2/2010,7441
1/1/2011,7615
4/2/2011,8000
7/2/2011,8247
10/1/2011,8404
12/31/2011,8329
3/31/2012,8268
6/30/2012,8308
9/29/2012,8373
12/29/2012,8402
3/30/2013,8419
6/29/2013,8731
9/28/2013,8894
12/28/2013,8761
3/29/2014,9032
6/28/2014,9682
9/27/2014,10105
12/27/2014,10817
3/28/2015,9979
6/27/2015,10071
10/3/2015,10506
1/2/2016,9152
4/2/2016,9170
7/2/2016,9403
10/1/2016,9156
12/31/2016,9182
4/1/2017,9083
7/1/2017,9850
9/30/2017,10145
,
,
,
,
,
,
,
,
,
UDR US,
3/31/2010,151.629
6/30/2010,153.921
9/30/2010,159.795
12/31/2010,167.993
3/31/2011,164.52
6/30/2011,176.767
9/30/2011,187.32
12/31/2011,187.999
6/30/2012,177.475
9/30/2012,181.766
12/31/2012,182.445
3/31/2013,187.224
6/30/2013,191.83
9/30/2013,190.379
12/31/2013,190.321
3/31/2014,194.352
6/30/2014,200.959
9/30/2014,203.587
12/31/2014,206.104
3/31/2015,207.047
6/30/2015,212.764
9/30/2015,217.765
12/31/2015,234.352
3/31/2016,231.957
6/30/2016,236.168
9/30/2016,240.255
12/31/2016,240.081
3/31/2017,241.271
6/30/2017,244.658
9/30/2017,248.264
,
,
,
,
,
,
,
,
,
,
,
ULTA US,
1/30/2010,396.364
5/1/2010,320.196
7/31/2010,321.804
10/30/2010,339.179
1/29/2011,473.659
4/30/2011,386.006
7/30/2011,394.567
10/29/2011,413.067
1/28/2012,582.511
4/28/2012,474.098
7/28/2012,481.683
10/27/2012,505.64
2/2/2013,758.835
5/4/2013,582.712
8/3/2013,600.998
11/2/2013,618.781
2/1/2014,868.082
5/6/2014,713.77
8/2/2014,734.236
11/1/2014,745.722
1/31/2015,1047.641
5/2/2015,868.122
8/1/2015,876.999
10/31/2015,910.7
1/30/2016,1268.295
4/30/2016,1073.716
7/30/2016,1069.215
10/29/2016,1131.232
1/28/2017,1580.574
4/29/2017,1314.879
7/29/2017,1289.854
10/28/2017,1342.181
,
,
,
,
,
,
,
,
,
USB US,
3/31/2010,4270
6/30/2010,4467
9/30/2010,4534
12/31/2010,4668
3/31/2011,4519
6/30/2011,4690
9/30/2011,4737
12/31/2011,5048
3/31/2012,4873
6/30/2012,5068
9/30/2012,5122
12/31/2012,5056
3/31/2013,4874
6/30/2013,4948
9/30/2013,4891
12/31/2013,4889
3/31/2014,4814
6/30/2014,4974
9/30/2014,4990
12/31/2014,5045
3/31/2015,4906
6/30/2015,5042
9/30/2015,5147
12/31/2015,5211
3/31/2016,5037
6/30/2016,5268
9/30/2016,5388
12/31/2016,5435
3/31/2017,5324
6/30/2017,5487
9/30/2017,5608
,
,
,
,
,
,
,
,
,
,
UA US,
3/31/2010,229.407
6/30/2010,204.786
9/30/2010,328.568
12/31/2010,301.166
3/31/2011,312.699
6/30/2011,291.336
9/30/2011,465.523
12/31/2011,403.126
3/31/2012,384.389
6/30/2012,369.473
9/30/2012,575.196
12/31/2012,505.863
3/31/2013,471.608
6/30/2013,454.541
9/30/2013,723.146
12/31/2013,682.756
3/31/2014,641.607
6/30/2014,609.654
9/30/2014,937.908
12/31/2014,895.201
3/31/2015,804.941
6/30/2015,783.577
9/30/2015,1204.109
12/31/2015,1170.686
3/31/2016,1047.702
6/30/2016,1000.783
9/30/2016,1471.573
12/31/2016,1308.128
3/31/2017,1117.331
6/30/2017,1088.245
9/30/2017,1405.615
,
,
,
,
,
,
,
,
,
,
UAA US,
3/31/2010,229.407
6/30/2010,204.786
9/30/2010,328.568
12/31/2010,301.166
3/31/2011,312.699
6/30/2011,291.336
9/30/2011,465.523
12/31/2011,403.126
3/31/2012,384.389
6/30/2012,369.473
9/30/2012,575.196
12/31/2012,505.863
3/31/2013,471.608
6/30/2013,454.541
9/30/2013,723.146
12/31/2013,682.756
3/31/2014,641.607
6/30/2014,609.654
9/30/2014,937.908
12/31/2014,895.201
3/31/2015,804.941
6/30/2015,783.577
9/30/2015,1204.109
12/31/2015,1170.686
3/31/2016,1047.702
6/30/2016,1000.783
9/30/2016,1471.573
12/31/2016,1308.128
3/31/2017,1117.331
6/30/2017,1088.245
9/30/2017,1405.615
,
,
,
,
,
,
,
,
,
,
UNP US,
3/31/2010,3965
6/30/2010,4182
9/30/2010,4408
12/31/2010,4410
3/31/2011,4490
6/30/2011,4858
9/30/2011,5101
12/31/2011,5108
3/31/2012,5112
6/30/2012,5221
9/30/2012,5343
12/31/2012,5250
3/31/2013,5290
6/30/2013,5470
9/30/2013,5573
12/31/2013,5630
3/31/2014,5638
6/30/2014,6015
9/30/2014,6182
12/31/2014,6153
3/31/2015,5614
6/30/2015,5429
9/30/2015,5562
12/31/2015,5208
3/31/2016,4829
6/30/2016,4770
9/30/2016,5174
12/31/2016,5168
3/31/2017,5132
