MMM US,
9/30/2013,2215.043
12/31/2013,1515.739
3/31/2014,1628.091
6/30/2014,2145.591
9/30/2014,2829.174
12/31/2014,1799.19
3/31/2015,1798.75
6/30/2015,2264.455
9/30/2015,3054.409
12/31/2015,1955.714
3/31/2016,2122.84
6/30/2016,2594.696
9/30/2016,3618.2
12/31/2016,2323.577
3/31/2017,2446.625
6/30/2017,2986.261
9/30/2017,4336.208
,
,
,
,
,
,
,
,
,
,
PFG US,
3/31/2010,2398.8
6/30/2010,2383.5
9/30/2010,2115.333
12/31/2010,2047.286
3/31/2011,2078.286
6/30/2011,2066.286
9/30/2011,2071.714
12/31/2011,2104.714
3/31/2012,2124.5
6/30/2012,2150.75
9/30/2012,2161
12/31/2012,2215.833
3/31/2013,2307
6/30/2013,2376
9/30/2013,2377.571
12/31/2013,2387.286
3/31/2014,2422.778
6/30/2014,2507
9/30/2014,2540.857
12/31/2014,2549.571
3/31/2015,2573.111
6/30/2015,2558.111
9/30/2015,2701.455
12/31/2015,2884.111
3/31/2016,2896
6/30/2016,2963.4
9/30/2016,3038.5
12/31/2016,3070.4
3/31/2017,3219.5
6/30/2017,3192.333
9/30/2017,3298.667
,
,
,
,
,
,
,
,
,
,
PG US,
3/31/2010,19532.4
6/30/2010,19093.053
9/30/2010,20232.778
12/31/2010,21572.05
3/31/2011,20257.25
6/30/2011,20610.063
9/30/2011,21525.882
12/31/2011,22182.125
3/31/2012,20322.471
6/30/2012,20245.235
9/30/2012,20711.857
12/31/2012,21912.647
3/31/2013,20712.167
6/30/2013,20546.733
9/30/2013,21050.882
12/31/2013,22343.294
3/31/2014,20670.333
6/30/2014,20479.7
9/30/2014,20761.263
12/31/2014,20667.316
3/31/2015,18410.063
6/30/2015,17940.375
9/30/2015,17012.667
12/31/2015,16964.579
3/31/2016,15809.333
6/30/2016,15831.882
9/30/2016,16486
12/31/2016,16820.467
3/31/2017,15725.4
6/30/2017,16005.143
9/30/2017,16683.429
,
,
,
,
,
,
,
,
,
,
PGR US,
3/31/2010,3633.833
6/30/2010,3708
9/30/2010,3754.143
12/31/2010,3876.286
3/31/2011,3821.714
6/30/2011,3891
9/30/2011,3878.143
12/31/2011,3936.222
3/31/2012,4085.833
6/30/2012,4136.875
9/30/2012,4257.556
12/31/2012,4196.333
3/31/2013,4378
6/30/2013,4487.6
9/30/2013,4518
12/31/2013,4462.857
3/31/2014,4583.25
6/30/2014,4678
9/30/2014,4674
12/31/2014,4898.8
3/31/2015,4884.7
6/30/2015,5170.636
9/30/2015,5253.75
12/31/2015,5408.727
3/31/2016,5490.455
6/30/2016,5688.455
9/30/2016,5965.778
12/31/2016,6012.909
3/31/2017,6222.3
6/30/2017,6587.667
9/30/2017,6771.5
,
,
,
,
,
,
,
,
,
,
PLD US,
3/31/2010,151.375
6/30/2010,152.125
9/30/2010,153.7
12/31/2010,154.727
3/31/2011,157.7
6/30/2011,224.778
9/30/2011,472.8
12/31/2011,450.625
3/31/2012,443.714
6/30/2012,462
9/30/2012,489.125
12/31/2012,474.5
3/31/2013,470.5
6/30/2013,443.222
9/30/2013,425.333
12/31/2013,433
3/31/2014,436.25
6/30/2014,456.5
9/30/2014,440
12/31/2014,416.333
3/31/2015,453
6/30/2015,484
9/30/2015,540.5
12/31/2015,604
3/31/2016,596.667
6/30/2016,593.5
9/30/2016,606.333
12/31/2016,610.5
3/31/2017,620
6/30/2017,698.333
9/30/2017,624.333
,
,
,
,
,
,
,
,
,
,
PRU US,
3/31/2010,7103.25
6/30/2010,7282.8
9/30/2010,7444.4
12/31/2010,7875.25
3/31/2011,8211.429
6/30/2011,9655.333
9/30/2011,9965.8
12/31/2011,10197.6
3/31/2012,10465.429
6/30/2012,10663.714
9/30/2012,10849.833
12/31/2012,39355.667
3/31/2013,12421.714
6/30/2013,12172.143
9/30/2013,12001.143
12/31/2013,11586.143
3/31/2014,11526.125
6/30/2014,10976.857
9/30/2014,11374.286
12/31/2014,11268
3/31/2015,10981.875
6/30/2015,10990.625
9/30/2015,11145
12/31/2015,11576
3/31/2016,11263.667
6/30/2016,11676.167
9/30/2016,11645.333
12/31/2016,12107.333
3/31/2017,12462.5
6/30/2017,12489
9/30/2017,12735.4
,
,
,
,
,
,
,
,
,
,
PEG US,
3/31/2010,4015.833
6/30/2010,2859.833
9/30/2010,3419
12/31/2010,3157.5
3/31/2011,3418.75
6/30/2011,2396
9/30/2011,3000.4
12/31/2011,3106
3/31/2012,2650.6
6/30/2012,2130.5
9/30/2012,2730
12/31/2012,2727.5
3/31/2013,2546.2
6/30/2013,2030.333
9/30/2013,2468.167
12/31/2013,2376.8
3/31/2014,3214.2
6/30/2014,2113.667
9/30/2014,2820.2
12/31/2014,2412.5
3/31/2015,3026.833
6/30/2015,2265.5
9/30/2015,2563.571
12/31/2015,2245.286
3/31/2016,2692.857
6/30/2016,2347.286
9/30/2016,2729.8
12/31/2016,2455.167
3/31/2017,2578.2
6/30/2017,2269.4
9/30/2017,2601.5
,
,
,
,
,
,
,
,
,
,
PSA US,
3/31/2010,358.889
6/30/2010,371.667
9/30/2010,391.6
12/31/2010,395.143
3/31/2011,397.5
6/30/2011,426.333
9/30/2011,429
12/31/2011,425.3
3/31/2012,425.167
6/30/2012,420.333
9/30/2012,468.833
12/31/2012,467.8
3/31/2013,447.778
6/30/2013,467.083
9/30/2013,502.5
12/31/2013,509.667
3/31/2014,514.333
6/30/2014,535.4
9/30/2014,559.8
12/31/2014,567.833
3/31/2015,563.167
6/30/2015,582.833
9/30/2015,616.2
12/31/2015,615.75
3/31/2016,613.5
6/30/2016,634.667
9/30/2016,656
12/31/2016,654.8
3/31/2017,652.75
6/30/2017,665.2
9/30/2017,684.167
,
,
,
,
,
,
,
,
,
,
PHM US,
3/31/2010,1183.5
6/30/2010,1223.077
9/30/2010,1028.714
12/31/2010,1131.625
3/31/2011,808.133
6/30/2011,987.4
9/30/2011,1049.053
12/31/2011,1126
3/31/2012,836.632
6/30/2012,1099.2
9/30/2012,1410.133
12/31/2012,1497.938
3/31/2013,1167.938
6/30/2013,1382
9/30/2013,1438.824
12/31/2013,1667.882
3/31/2014,1176.833
6/30/2014,1333.643
9/30/2014,1583.133
12/31/2014,1763.867
3/31/2015,1246.533
6/30/2015,1373.818
9/30/2015,1769.273
12/31/2015,1845.25
3/31/2016,1349
6/30/2016,1648.9
9/30/2016,1948.083
12/31/2016,2337.667
3/31/2017,1767
6/30/2017,2036.5
9/30/2017,2299.667
,
,
,
,
,
,
,
,
,
,
PVH US,
1/31/2010,612
5/2/2010,604.833
8/1/2010,1098.5
10/31/2010,1439.25
1/30/2011,1373.429
5/1/2011,1341.429
7/31/2011,1282.714
10/30/2011,1623.75
1/29/2012,1498.6
4/29/2012,1409.417
7/29/2012,1341.769
10/28/2012,1636.385
2/3/2013,1598.364
5/5/2013,1919.364
8/4/2013,1891
11/3/2013,2214.25
2/2/2014,2070.6
5/4/2014,1982.571
8/3/2014,1988.286
11/2/2014,2255.286
2/1/2015,2098.231
5/3/2015,1860.538
8/2/2015,1823.75
11/1/2015,2174
1/31/2016,2073.333
5/1/2016,1899.833
7/31/2016,1935.154
10/30/2016,2230.133
1/29/2017,2091.462
4/30/2017,1957.286
7/30/2017,2028.917
10/29/2017,2328.909
,
,
,
,
,
,
,
,
,
QRVO US,
9/27/2014,635
12/27/2014,723.083
3/28/2015,623.714
6/27/2015,665.438
10/3/2015,699.389
1/2/2016,620.438
4/2/2016,599.059
7/2/2016,650.647
10/1/2016,834.889
12/31/2016,821.643
4/1/2017,631.905
7/1/2017,632
9/30/2017,810.571
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
PWR US,
3/31/2010,746.588
6/30/2010,935.6
9/30/2010,1151.25
12/31/2010,1008.733
3/31/2011,800.167
6/30/2011,958.353
9/30/2011,1207.563
12/31/2011,1390.083
3/31/2012,1257.75
6/30/2012,1450.647
9/30/2012,1644.188
12/31/2012,1606.563
3/31/2013,1377.833
6/30/2013,1517.875
9/30/2013,1681.313
12/31/2013,1706.125
3/31/2014,1719.563
6/30/2014,1798.941
9/30/2014,2036.929
12/31/2014,1997.538
3/31/2015,1859.846
6/30/2015,1985.5
9/30/2015,1925.643
12/31/2015,1785.313
3/31/2016,1729.071
6/30/2016,1860.231
9/30/2016,2078.417
12/31/2016,2154
3/31/2017,2020.615
6/30/2017,2126.143
9/30/2017,2329.462
,
,
,
,
,
,
,
,
,
,
QCOM US,
3/28/2010,2630.138
6/27/2010,2636.621
9/26/2010,2862.917
12/26/2010,3199.833
3/27/2011,3623.667
6/26/2011,3539.686
9/25/2011,4002.731
12/25/2011,4576.818
3/25/2012,4840.697
6/24/2012,4674.735
9/30/2012,4653.4
12/30/2012,5898.257
3/31/2013,6088.412
6/30/2013,6052.303
9/29/2013,6354
12/29/2013,6679.033
3/30/2014,6487.742
6/29/2014,6523.323
9/28/2014,7017.793
12/28/2014,6939.143
3/29/2015,6819.407
6/28/2015,5843.2
9/27/2015,5213
12/27/2015,5682.846
3/27/2016,5327.417
6/26/2016,5588.087
9/25/2016,5853.5
12/25/2016,6110.7
3/26/2017,5871.905
6/25/2017,5254.571
9/24/2017,5810.368
,
,
,
,
,
,
,
,
,
,
DGX US,
3/31/2010,1876.8
6/30/2010,1927.375
9/30/2010,1868.063
12/31/2010,1800.75
3/31/2011,1810.789
6/30/2011,1917.5
9/30/2011,1893.316
12/31/2011,1859.238
3/31/2012,1879.526
6/30/2012,1941.222
9/30/2012,1908.474
12/31/2012,1803.231
3/31/2013,1859.421
6/30/2013,1837.4
9/30/2013,1789.25
12/31/2013,1738.087
3/31/2014,1745.952
6/30/2014,1882.545
9/30/2014,1871.85
12/31/2014,1849
3/31/2015,1843
6/30/2015,1928.167
9/30/2015,1890.833
12/31/2015,1849.529
3/31/2016,1824.563
6/30/2016,1901.375
9/30/2016,1886.941
12/31/2016,1858.941
3/31/2017,1867.611
6/30/2017,1944.412
9/30/2017,1912.6
,
,
,
,
,
,
,
,
,
,
RRC US,
3/31/2010,245.714
6/30/2010,225.095
9/30/2010,240.591
12/31/2010,265.278
3/31/2011,272.952
6/30/2011,258.1
9/30/2011,277.52
12/31/2011,318.611
3/31/2012,306.619
6/30/2012,314.826
9/30/2012,353.545
12/31/2012,398.154
3/31/2013,390.556
6/30/2013,420.5
9/30/2013,433.684
12/31/2013,471.091
3/31/2014,489.214
6/30/2014,495.833
9/30/2014,490.684
12/31/2014,494
3/31/2015,428.625
6/30/2015,405.238
9/30/2015,398.545
12/31/2015,420.391
3/31/2016,318.429
6/30/2016,328
9/30/2016,366
12/31/2016,529.091
3/31/2017,593
6/30/2017,554.833
9/30/2017,535
,
,
,
,
,
,
,
,
,
,
RJF US,
3/31/2010,701
6/30/2010,729.2
9/30/2010,713
12/31/2010,761.4
3/31/2011,827.8
6/30/2011,827.2
9/30/2011,815.167
12/31/2011,794.2
3/31/2012,848.5
6/30/2012,988.5
9/30/2012,1056.571
12/31/2012,1075.429
3/31/2013,1139.833
6/30/2013,1108.429
9/30/2013,1100.857
12/31/2013,1144.2
3/31/2014,1182
6/30/2014,1195.333
9/30/2014,1244.875
12/31/2014,1259.5
3/31/2015,1271.4
6/30/2015,1302.8
9/30/2015,1325.1
12/31/2015,1293.1
3/31/2016,1290.25
6/30/2016,1330.875
9/30/2016,1407.375
12/31/2016,1490.375
3/31/2017,1554.8
6/30/2017,1614.8
9/30/2017,1669.333
,
,
,
,
,
,
,
,
,
,
RTN US,
3/28/2010,6158.8
6/27/2010,6427.938
9/26/2010,6484.765
12/31/2010,7058.588
4/3/2011,6018.467
7/3/2011,6170.188
10/2/2011,6378.313
12/31/2011,6729.833
4/1/2012,5773
7/1/2012,6017.235
9/30/2012,6161.556
12/31/2012,6414.389
3/31/2013,5692.471
6/30/2013,5773.438
9/29/2013,5814.333
12/31/2013,5954.647
3/31/2014,5498.353
6/29/2014,5575.824
9/28/2014,5611.118
12/31/2014,6070.4
3/29/2015,5225.214
6/28/2015,5456.933
9/27/2015,5761.75
12/31/2015,6293
4/3/2016,5460.353
7/3/2016,5827.692
10/2/2016,6037.143
12/31/2016,6567.467
4/2/2017,5830.125
7/2/2017,6231.214
10/1/2017,6331.625
,
,
,
,
,
,
,
,
,
,
O US,
3/31/2010,82.489
6/30/2010,84.12
9/30/2010,86.271
12/31/2010,89.54
3/31/2011,95.717
6/30/2011,103.222
9/30/2011,106.1
12/31/2011,110.9
3/31/2012,114
6/30/2012,117.875
9/30/2012,119.5
12/31/2012,124.375
3/31/2013,167
6/30/2013,180.125
9/30/2013,190.5
12/31/2013,200
3/31/2014,208.333
6/30/2014,229.75
9/30/2014,235.25
12/31/2014,234.2
3/31/2015,242.5
6/30/2015,249
9/30/2015,262
12/31/2015,265
3/31/2016,268.333
6/30/2016,275
9/30/2016,278.714
12/31/2016,285
3/31/2017,291.2
6/30/2017,303.167
9/30/2017,306
,
,
,
,
,
,
,
,
,
,
RHT US,
2/28/2010,193.059
5/31/2010,202.85
8/31/2010,211.429
11/30/2010,228.591
2/28/2011,235.053
5/31/2011,253.6
8/31/2011,271.19
11/30/2011,289.619
2/29/2012,291.222
5/31/2012,310.783
8/31/2012,321.731
11/30/2012,338.071
2/28/2013,349.321
5/31/2013,359.593
8/31/2013,372.08
11/30/2013,383.111
2/28/2014,399.036
5/31/2014,414.269
8/31/2014,434.808
11/30/2014,451.037
2/28/2015,456.444
5/31/2015,472.679
8/31/2015,494.615
11/30/2015,521.556
2/29/2016,537.423
5/31/2016,562.72
8/31/2016,589.826
11/30/2016,618.708
2/28/2017,618.708
5/31/2017,647.958
8/31/2017,699.28
11/30/2017,734.846
,
,
,
,
,
,
,
,
,
REG US,
3/31/2010,104.43
6/30/2010,110.714
9/30/2010,113.667
12/31/2010,113.2
3/31/2011,113.5
6/30/2011,116.75
9/30/2011,117.667
12/31/2011,119.182
3/31/2012,120.857
6/30/2012,123.286
9/30/2012,114.875
12/31/2012,114
3/31/2013,118.778
6/30/2013,121.1
9/30/2013,118
12/31/2013,119.167
3/31/2014,122.4
6/30/2014,126.875
9/30/2014,127.8
12/31/2014,130
3/31/2015,133.25
6/30/2015,134.25
9/30/2015,135.25
12/31/2015,139.5
3/31/2016,140.667
6/30/2016,144
9/30/2016,145.25
12/31/2016,147.5
3/31/2017,169.444
6/30/2017,256.286
9/30/2017,255
,
,
,
,
,
,
,
,
,
,
REGN US,
3/31/2010,99.043
6/30/2010,104.729
9/30/2010,116.5
12/31/2010,118.375
3/31/2011,117.3
6/30/2011,120.9
9/30/2011,117
12/31/2011,131.5
3/31/2012,173.143
6/30/2012,259.385
9/30/2012,350.077
12/31/2012,392.667
3/31/2013,426.25
6/30/2013,473.294
9/30/2013,507.176
12/31/2013,581.875
3/31/2014,610.467
6/30/2014,647.267
9/30/2014,733.25
12/31/2014,779.647
3/31/2015,824.389
6/30/2015,887.6
9/30/2015,1052.235
12/31/2015,1176.75
3/31/2016,1179.222
6/30/2016,1242.4
9/30/2016,1285.833
12/31/2016,1299.474
3/31/2017,1299.556
6/30/2017,1354.222
9/30/2017,1453.15
,
,
,
,
,
,
,
,
,
,
RF US,
3/31/2010,1593.444
6/30/2010,1594.455
9/30/2010,1619.818
12/31/2010,1607.133
3/31/2011,1623.308
6/30/2011,1637.8
9/30/2011,1630.071
12/31/2011,1579.25
3/31/2012,1338.875
6/30/2012,1359.412
9/30/2012,1360.235
12/31/2012,1350.647
3/31/2013,1326.933
6/30/2013,1310.167
9/30/2013,1318.571
12/31/2013,1313.929
3/31/2014,1294.063
6/30/2014,1288.647
9/30/2014,1297.533
12/31/2014,1297.111
3/31/2015,1264.273
6/30/2015,1317.947
9/30/2015,1333.762
12/31/2015,1333.348
3/31/2016,1336.13
6/30/2016,1370.952
9/30/2016,1381.773
12/31/2016,1391.143
3/31/2017,1389.7
6/30/2017,1431.417
9/30/2017,1453.917
,
,
,
,
,
,
,
,
,
,
RSG US,
3/31/2010,1981.125
6/30/2010,2054.571
9/30/2010,2111.143
12/31/2010,2028.875
3/31/2011,1976.714
6/30/2011,2106.333
9/30/2011,2108.625
12/31/2011,2019
3/31/2012,1972.143
6/30/2012,2091.625
9/30/2012,2097.778
12/31/2012,1998.889
3/31/2013,2003.444
6/30/2013,2095
9/30/2013,2120.889
12/31/2013,2115.4
3/31/2014,2079.25
6/30/2014,2193.111
9/30/2014,2242
12/31/2014,2221.444
3/31/2015,2136.625
6/30/2015,2306.778
9/30/2015,2348.556
12/31/2015,2296.6
3/31/2016,2233.667
6/30/2016,2366.545
9/30/2016,2408.444
12/31/2016,2356.2
3/31/2017,2357
6/30/2017,2473.7
9/30/2017,2537.6
,
,
,
,
,
,
,
,
,
,
RMD US,
3/31/2010,271.917
6/30/2010,291.1
9/30/2010,281
12/31/2010,308.308
3/31/2011,311.286
6/30/2011,336.071
9/30/2011,326.833
12/31/2011,339.231
3/31/2012,340.25
6/30/2012,369.273
9/30/2012,341
12/31/2012,364.5
3/31/2013,387.636
6/30/2013,410.615
9/30/2013,372.833
12/31/2013,397.917
3/31/2014,399.231
6/30/2014,435.467
9/30/2014,374.769
12/31/2014,405.643
3/31/2015,428.154
6/30/2015,436.5
9/30/2015,408.818
12/31/2015,446.667
3/31/2016,457.1
6/30/2016,516.667
9/30/2016,475.182
12/31/2016,516.818
3/31/2017,526.5
6/30/2017,554.25
9/30/2017,506.714
,
,
,
,
,
,
,
,
,
,
RHI US,
3/31/2010,750.1
6/30/2010,763.455
9/30/2010,791.7
12/31/2010,833.556
3/31/2011,870.417
6/30/2011,906.636
9/30/2011,971.667
12/31/2011,986.091
3/31/2012,990
6/30/2012,1041.917
9/30/2012,1041.417
12/31/2012,1037.182
3/31/2013,1045.25
6/30/2013,1049
9/30/2013,1080.667
12/31/2013,1075.154
3/31/2014,1084.769
6/30/2014,1140.75
9/30/2014,1197.5
12/31/2014,1209.571
3/31/2015,1215.429
6/30/2015,1277.214
9/30/2015,1324.846
12/31/2015,1310.462
3/31/2016,1297.357
6/30/2016,1359.667
9/30/2016,1361
12/31/2016,1286.923
3/31/2017,1276.75
6/30/2017,1318
9/30/2017,1335.273
,
,
,
,
,
,
,
,
,
,
ROK US,
3/31/2010,1098.429
6/30/2010,1205.25
9/30/2010,1326.333
12/31/2010,1296.5
3/31/2011,1419.6
6/30/2011,1484.4
9/30/2011,1551.778
12/31/2011,1520.2
3/31/2012,1566.1
6/30/2012,1594.5
9/30/2012,1615.786
12/31/2012,1479.167
3/31/2013,1590
6/30/2013,1598.313
9/30/2013,1695.688
12/31/2013,1554.4
3/31/2014,1608.125
6/30/2014,1678.467
9/30/2014,1796.588
12/31/2014,1561.375
3/31/2015,1559.667
6/30/2015,1580.188
9/30/2015,1680.222
12/31/2015,1383.125
3/31/2016,1400
6/30/2016,1488.375
9/30/2016,1513.063
12/31/2016,1417.563
3/31/2017,1483.769
6/30/2017,1578.077
9/30/2017,1669.091
,
,
,
,
,
,
,
,
,
,
COL US,
3/31/2010,1138
6/30/2010,1203.692
9/30/2010,1306.917
12/31/2010,1105.846
3/31/2011,1204
6/30/2011,1260
9/30/2011,1313.438
12/31/2011,1087
3/31/2012,1178.688
6/30/2012,1236.867
9/30/2012,1324.5
12/31/2012,1038.214
3/31/2013,1131.143
6/30/2013,1174.769
9/30/2013,1276.267
12/31/2013,1075.357
3/31/2014,1254.286
6/30/2014,1303.714
9/30/2014,1362.8
12/31/2014,1213.067
3/31/2015,1302.357
6/30/2015,1331.533
9/30/2015,1407.8
12/31/2015,1216.133
3/31/2016,1329.4
6/30/2016,1346.143
9/30/2016,1482.077
12/31/2016,1199.867
3/31/2017,1328.529
6/30/2017,2039.375
9/30/2017,2232
,
,
,
,
,
,
,
,
,
,
ROP US,
3/31/2010,547.571
6/30/2010,559.875
9/30/2010,595.875
12/31/2010,668
3/31/2011,635
6/30/2011,680.125
9/30/2011,719.125
12/31/2011,762
3/31/2012,704.667
6/30/2012,745.8
9/30/2012,758.5
12/31/2012,815.25
3/31/2013,775.167
6/30/2013,804
9/30/2013,863.286
12/31/2013,881
3/31/2014,823
6/30/2014,872.429
9/30/2014,887.5
12/31/2014,955
3/31/2015,873.5
6/30/2015,906.125
9/30/2015,891.778
12/31/2015,967.833
3/31/2016,897.889
6/30/2016,954.909
9/30/2016,954.545
12/31/2016,1009.182
3/31/2017,1084.455
6/30/2017,1157.7
9/30/2017,1164.3
,
,
,
,
,
,
,
,
,
,
ROST US,
1/30/2010,1980
5/1/2010,1935
7/31/2010,1912
10/30/2010,1874
1/29/2011,2145
4/30/2011,2075
7/30/2011,2089
10/29/2011,2045.933
1/28/2012,2392.333
4/28/2012,2347.273
7/28/2012,2338.81
10/27/2012,2257.182
2/2/2013,2761
5/4/2013,2539.923
8/3/2013,2515.375
11/2/2013,2425.346
2/1/2014,2746.464
5/3/2014,2695.92
8/2/2014,2708.25
11/1/2014,2550.577
1/31/2015,2931.08
5/2/2015,2887.038
8/1/2015,2936.583
10/31/2015,2765.115
1/30/2016,3212.04
4/30/2016,3115.615
7/30/2016,3127.087
10/29/2016,2957.68
1/28/2017,3456.708
4/29/2017,3273.455
7/29/2017,3368.524
10/28/2017,3258.364
,
,
,
,
,
,
,
,
,
RCL US,
3/31/2010,1479.059
6/30/2010,1619.438
9/30/2010,2045.25
12/31/2010,1635.526
3/31/2011,1673.2
6/30/2011,1797.65
9/30/2011,2284.85
12/31/2011,1787.1
3/31/2012,1800.682
6/30/2012,1840
9/30/2012,2214.636
12/31/2012,1822.286
3/31/2013,1903.895
6/30/2013,1894.333
9/30/2013,2287.429
12/31/2013,1854.429
3/31/2014,1897.316
6/30/2014,1993.632
9/30/2014,2411.087
12/31/2014,1874.05
3/31/2015,1848.789
6/30/2015,2058.609
9/30/2015,2535.7
12/31/2015,1950.65
3/31/2016,1910.5
6/30/2016,2168.769
9/30/2016,2579.714
12/31/2016,1963.824
3/31/2017,2013.929
6/30/2017,2192.143
9/30/2017,2541.5
,
,
,
,
,
,
,
,
,
,
CRM US,
1/31/2010,342.269
4/30/2010,368.464
7/31/2010,384.9
10/31/2010,410.548
1/31/2011,451.548
4/30/2011,482.364
7/31/2011,528.727
10/31/2011,571.432
1/31/2012,624.086
4/30/2012,677.97
7/31/2012,728.235
10/31/2012,776.6
1/31/2013,830.946
4/30/2013,887.135
7/31/2013,938.857
10/31/2013,1055
1/31/2014,1130.286
4/30/2014,1207.057
7/31/2014,1289.633
10/31/2014,1371.375
1/31/2015,1439.789
4/30/2015,1501.946
7/31/2015,1597.943
10/31/2015,1699.842
1/31/2016,1790.784
4/30/2016,1892.971
7/31/2016,2019.758
10/31/2016,2118.405
1/31/2017,2275.237
4/30/2017,2350.595
7/31/2017,2517.778
10/31/2017,2650.351
,
,
,
,
,
,
,
,
,
SBAC US,
3/31/2010,147
6/30/2010,151.583
9/30/2010,157.462
12/31/2010,160.3
3/31/2011,167.5
6/30/2011,171.571
9/30/2011,177.5
12/31/2011,183
3/31/2012,193.067
6/30/2012,223.75
9/30/2012,234.563
12/31/2012,288.875
3/31/2013,301.688
6/30/2013,314.25
9/30/2013,322.429
12/31/2013,332.533
3/31/2014,334.538
6/30/2014,371.462
9/30/2014,387.154
12/31/2014,395.818
3/31/2015,409.25
6/30/2015,410.923
9/30/2015,407.615
12/31/2015,403.571
3/31/2016,398.385
6/30/2016,403.615
9/30/2016,412.692
12/31/2016,417.071
3/31/2017,418.6
6/30/2017,426.143
9/30/2017,431.5
,
,
,
,
,
,
,
,
,
,
SCG US,
3/31/2010,1371.25
6/30/2010,900.2
9/30/2010,1089.2
12/31/2010,1109.75
3/31/2011,1356.667
6/30/2011,924.75
9/30/2011,1112.8
12/31/2011,1179
3/31/2012,1273.5
6/30/2012,938
9/30/2012,1087
12/31/2012,1078.25
3/31/2013,1242.5
6/30/2013,931.333
9/30/2013,1125.333
12/31/2013,1200
3/31/2014,1347.333
6/30/2014,983
9/30/2014,1112
12/31/2014,1071.667
3/31/2015,1496.667
6/30/2015,1022
9/30/2015,1141.667
12/31/2015,1297.333
3/31/2016,1260.333
6/30/2016,987
9/30/2016,1162.667
12/31/2016,1301.75
3/31/2017,1257.333
6/30/2017,931.667
9/30/2017,1169.333
,
,
,
,
,
,
,
,
,
,
SLB US,
3/31/2010,5691.889
6/30/2010,5901.9
9/30/2010,6758.435
12/31/2010,8727
3/31/2011,8811.13
6/30/2011,9182.091
9/30/2011,10232.095
12/31/2011,10795.522
3/31/2012,10531.273
6/30/2012,10401.813
9/30/2012,10688.208
12/31/2012,10804.696
3/31/2013,10723.522
6/30/2013,11116.154
9/30/2013,11584.391
12/31/2013,11974.52
3/31/2014,11491.346
6/30/2014,11949.962
9/30/2014,12632.741
12/31/2014,12691.667
3/31/2015,10420.846
6/30/2015,9058.407
9/30/2015,8550.692
12/31/2015,7769.68
3/31/2016,6516.5
6/30/2016,7155.688
9/30/2016,7087.645
12/31/2016,7067.969
3/31/2017,6973.259
6/30/2017,7236.417
9/30/2017,7898
,
,
,
,
,
,
,
,
,
,
SNI US,
3/31/2010,458.364
6/30/2010,510.444
9/30/2010,486.538
12/31/2010,559.667
3/31/2011,524.071
6/30/2011,535.643
9/30/2011,512
12/31/2011,562.438
3/31/2012,519.882
6/30/2012,592.063
9/30/2012,555.625
12/31/2012,613.929
3/31/2013,584.412
6/30/2013,656.235
9/30/2013,619.313
12/31/2013,655.438
3/31/2014,644.067
6/30/2014,710.188
9/30/2014,651.813
12/31/2014,683.9
3/31/2015,661.158
6/30/2015,728.895
9/30/2015,761.158
12/31/2015,837.368
3/31/2016,795.316
6/30/2016,893.474
9/30/2016,794.579
12/31/2016,879.526
3/31/2017,857.059
6/30/2017,931.063
9/30/2017,832.8
,
,
,
,
,
,
,
,
,
,
STX US,
4/2/2010,3025.5
7/2/2010,2840.476
10/1/2010,2725.81
12/31/2010,2711.455
4/1/2011,2663.684
7/1/2011,2716.095
9/30/2011,2890.789
12/30/2011,3159.111
3/30/2012,4375.882
6/29/2012,4539.071
9/28/2012,3736.875
12/28/2012,3596.154
3/29/2013,3384.75
6/28/2013,3414.81
9/27/2013,3558.095
12/27/2013,3559.9
3/28/2014,3420.35
6/27/2014,3334.4
10/3/2014,3622.1
1/2/2015,3735.222
4/3/2015,3405.263
7/3/2015,2920.833
10/2/2015,2920.889
1/1/2016,2941.727
4/1/2016,2612.25
7/1/2016,2635.5
9/30/2016,2742.957
12/30/2016,2829
3/31/2017,2710.609
6/30/2017,2557.478
9/29/2017,2539.524
,
,
,
,
,
,
,
,
,
,
SEE US,
3/31/2010,1069
6/30/2010,1087.125
9/30/2010,1145.25
12/31/2010,1199.778
3/31/2011,1122
6/30/2011,1180.375
9/30/2011,1232.2
12/31/2011,2087
3/31/2012,1908.375
6/30/2012,2051.25
9/30/2012,1975.111
12/31/2012,1938.333
3/31/2013,1864
6/30/2013,1966.5
9/30/2013,1920.571
12/31/2013,2003.25
3/31/2014,1840.5
6/30/2014,1951
9/30/2014,1935.778
12/31/2014,1967.111
3/31/2015,1718.333
6/30/2015,1765.778
9/30/2015,1740
12/31/2015,1767.75
3/31/2016,1607.333
6/30/2016,1737.273
9/30/2016,1738.231
12/31/2016,1781.462
3/31/2017,1582.273
6/30/2017,1060.583
9/30/2017,1107.909
,
,
,
,
,
,
,
,
,
,
SRE US,
3/31/2010,2218.5
6/30/2010,1913.5
9/30/2010,1902.5
12/31/2010,2517
3/31/2011,2457
6/30/2011,2068
9/30/2011,2054
12/31/2011,2348
3/31/2012,2330
6/30/2012,2304
9/30/2012,2317
12/31/2012,2628
3/31/2013,2384
6/30/2013,2443
9/30/2013,2623.333
12/31/2013,2739.333
3/31/2014,2751.5
6/30/2014,2715.25
9/30/2014,2681.333
