Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,vol,Symbol,Target Industry Sector,Return Used
2010:Q1,4/22/2010,7:09,1.9128,1.87,1.774,2010-04-22,0.096,0.054114994363,96.73,-0.738158704121,0.0930424894035,-0.830428542137,-0.738158704121,-1.46606520402,-3.81381997129,0.89592075322,LLL US,Industrials,-0.830428542137
2009:Q4,1/28/2010,7:09,1.9815,1.93,1.852,2010-01-28,0.078,0.0421166306695,84.36,-2.53771488715,-1.20910384068,-1.3448719448,-2.53771488715,-1.01742486259,1.84773710677,1.14293067238,LLL US,Industrials,-1.3448719448
2017:Q3,10/25/2017,6:55,2.0678,2.46,2.353,2017-10-25,0.107,0.0454738631534,152.71,1.67705157099,0.445288455242,1.22630253215,1.67705157099,3.00941270052,2.1940872332,0.968340811757,LH US,Health Care,1.22630253215
2017:Q2,7/26/2017,6:57,1.9372,2.47,2.406,2017-07-26,0.064,0.026600166251,161.17,2.02000892118,-0.663895265868,2.70184158542,2.02000892118,2.0008921175,1.26170904225,0.914140661266,LH US,Health Care,2.70184158542
2017:Q1,4/25/2017,6:56,1.9117,2.22,2.196,2017-04-25,0.024,0.0109289617486,138.89,-4.09376944886,-0.143998848009,-3.95546642694,-4.09376944886,-3.40916949035,-3.08415738884,1.59494982181,LH US,Health Care,-3.95546642694
2016:Q4,2/16/2017,6:58,2.1197,2.15,2.131,2017-02-16,0.019,0.00891600187705,139.13,2.36122314292,0.330626033206,2.02390555107,2.36122314292,2.39788809856,1.94324264868,2.16319672504,LH US,Health Care,2.02390555107
2016:Q3,10/26/2016,6:53,1.9857,2.25,2.293,2016-10-26,-0.043,-0.0187527256869,126.46,-10.4472220215,-1.98481733354,-8.63376923633,-10.4472220215,-10.4110974641,-9.44295932375,2.90659879011,LH US,Health Care,-8.63376923633
2016:Q2,7/27/2016,6:56,2.0206,2.31,2.297,2016-07-27,0.013,0.00565955594253,137.6,0.369565217391,0.661337209302,-0.289855072464,0.369565217391,1.13043478261,1.18115942029,0.480194829014,LH US,Health Care,-0.289855072464
2016:Q1,4/25/2016,6:51,1.7109,2.02,1.952,2016-04-25,0.068,0.0348360655738,125.1,4.08146505707,1.31095123901,2.73466371027,4.08146505707,4.29498234376,3.12063726698,0.954822649353,LH US,Health Care,2.73466371027
2015:Q4,2/18/2016,6:50,1.9001,1.98,1.989,2016-02-18,-0.009,-0.00452488687783,108.63,2.75992438563,0.082850041425,2.67485822306,2.75992438563,4.50850661626,3.40264650284,2.53000717415,LH US,Health Care,2.67485822306
2015:Q3,10/26/2015,6:45,2.0202,2.07,2.064,2015-10-26,0.006,0.00290697674419,117.74,7.78919160339,2.48853405809,5.17195176418,7.78919160339,9.70075926753,10.1831174632,2.97340698967,LH US,Health Care,5.17195176418
2015:Q2,7/28/2015,7:02,1.8141,2.09,2.033,2015-07-28,0.057,0.0280373831776,122.21,3.78769205488,3.36306357909,0.410812587298,3.78769205488,3.21255443267,4.58466847424,0.807536035992,LH US,Health Care,0.410812587298
2015:Q1,4/27/2015,6:45,1.0011,1.73,1.625,2015-04-27,0.105,0.0646153846154,125.61,-2.73379027811,-1.71164716185,-1.03994327582,-2.73379027811,-4.9476089183,-5.80634995667,0.644665965114,LH US,Health Care,-1.03994327582
2014:Q4,2/20/2015,7:09,1.6333,1.65,1.634,2015-02-20,0.016,0.00979192166463,121.08,4.91719310227,1.50313842088,3.36349667065,4.91719310227,4.32815434523,4.49035342325,1.31946249732,LH US,Health Care,3.36349667065
2014:Q3,10/28/2014,6:45,1.7145,1.8,1.75,2014-10-28,0.05,0.0285714285714,107.51,3.45161915843,-0.753418286671,4.23695947256,3.45161915843,4.12061275936,5.96276905177,1.46110068628,LH US,Health Care,4.23695947256
2014:Q2,7/18/2014,6:41,1.6875,1.84,1.77,2014-07-18,0.07,0.0395480225989,103.49,-0.493265035098,1.36245047831,-1.8307721495,-0.493265035098,0.170745589072,0.199203187251,0.951597897033,LH US,Health Care,-1.8307721495
2014:Q1,4/28/2014,7:03,1.3643,1.51,1.576,2014-04-28,-0.066,-0.0418781725888,99.19,-0.713639561765,-0.41334811977,-0.301537842999,-0.713639561765,-0.794049653231,-0.371896673032,0.741603348933,LH US,Health Care,-0.301537842999
2013:Q4,2/7/2014,7:10,1.4583,1.61,1.66,2014-02-07,-0.05,-0.0301204819277,89.15,1.14038972542,2.46775098149,-1.29539415412,1.14038972542,1.43932683791,0.730735163862,1.23144155474,LH US,Health Care,-1.29539415412
2013:Q3,10/18/2013,6:34,1.6553,1.8,1.798,2013-10-18,0.002,0.00111234705228,100.2,-3.14968308142,-0.878243512974,-2.2915650902,-3.14968308142,-1.62847391516,-1.08239882984,1.28948963805,LH US,Health Care,-2.2915650902
2013:Q2,7/19/2013,6:55,1.6627,1.8,1.798,2013-07-19,0.002,0.00111234705228,96.88,0.0102648326832,0.567712634187,-0.554300964894,0.0102648326832,0.810921781975,0.369533976596,1.57411688514,LH US,Health Care,-0.554300964894
2013:Q1,4/19/2013,6:45,1.6097,1.74,1.772,2013-04-19,-0.032,-0.0180586907449,93.86,0.698099022661,-0.106541657788,0.805498872302,0.698099022661,0.461819353453,0.784018902374,0.903194356237,LH US,Health Care,0.805498872302
2012:Q4,2/8/2013,6:50,1.4366,1.54,1.622,2013-02-08,-0.082,-0.0505548705302,90.24,-1.71341263778,-0.199468085106,-1.51697042453,-1.71341263778,-2.42278729674,-2.10629706428,1.01890443868,LH US,Health Care,-1.51697042453
2012:Q3,10/18/2012,6:45,1.6227,1.76,1.743,2012-10-18,0.017,0.00975329890993,88.81,-3.96851790267,-2.45467852719,-1.55193437535,-3.96851790267,-4.10154084913,-5.56479326017,1.20419520564,LH US,Health Care,-1.55193437535
2012:Q2,7/19/2012,6:45,1.6343,1.77,1.787,2012-07-19,-0.017,-0.00951315053162,88.12,-8.94916702264,-3.24557421698,-5.89491670226,-8.94916702264,-9.93165313968,-9.87825715506,2.20351157813,LH US,Health Care,-5.89491670226
2012:Q1,4/19/2012,6:45,1.6064,1.74,1.669,2012-04-19,0.071,0.0425404433793,88.83,-3.40758711954,-1.39592480018,-2.04014115571,-3.40758711954,-4.04719894133,-3.63917071019,1.89130730068,LH US,Health Care,-2.04014115571
2011:Q4,2/10/2012,7:00,1.4082,1.56,1.527,2012-02-10,0.033,0.0216110019646,90.03,-3.53924655303,-1.3106742197,-2.25816957985,-3.53924655303,-3.15926609489,-5.04831180111,1.22623474889,LH US,Health Care,-2.25816957985
2011:Q3,10/20/2011,7:00,1.5326,1.61,1.596,2011-10-20,0.014,0.00877192982456,81.23,0.366121552355,1.24338298658,-0.866487673908,0.366121552355,1.37905784721,2.59946302172,1.80751792162,LH US,Health Care,-0.866487673908
2011:Q2,7/21/2011,6:45,1.5408,1.64,1.627,2011-07-21,0.013,0.0079901659496,94.47,-3.61321047728,-1.45019582936,-2.19484418677,-3.61321047728,-4.62780826172,-4.94875245885,1.21788933229,LH US,Health Care,-2.19484418677
2011:Q1,4/21/2011,6:55,1.4057,1.52,1.459,2011-04-21,0.061,0.0418094585332,96.58,-1.4567620622,-1.24249326983,-0.216964562455,-1.4567620622,-1.70472156214,-1.06415952061,0.901800690028,LH US,Health Care,-0.216964562455
2010:Q4,2/10/2011,6:45,1.2525,1.34,1.31,2011-02-10,0.03,0.0229007633588,87.73,-3.25104694732,0.0683916562179,-3.31716993608,-3.25104694732,-3.31716993608,-3.38329292484,1.29896661394,LH US,Health Care,-3.31716993608
2010:Q3,10/21/2010,6:51,1.4324,1.47,1.402,2010-10-21,0.068,0.0485021398003,78.08,1.07252298264,1.38319672131,-0.306435137896,1.07252298264,0.625638406537,1.16189989785,1.01824851789,LH US,Health Care,-0.306435137896
2010:Q2,7/22/2010,7:03,1.46,1.46,1.415,2010-07-22,0.045,0.0318021201413,72.24,-3.93680052666,0.996677740864,-4.88479262673,-3.93680052666,-2.04081632653,-1.89598420013,2.03079794037,LH US,Health Care,-4.88479262673
2010:Q1,4/21/2010,7:00,1.3035,1.3,1.311,2010-04-21,-0.011,-0.00839054157132,81.0,0.560817547358,-0.382716049383,0.947158524427,0.560817547358,-0.311565304088,-1.65752741775,1.23319964413,LH US,Health Care,0.947158524427
2009:Q4,2/11/2010,7:05,1.3474,1.16,1.146,2010-02-11,0.014,0.0122164048866,71.56,1.11314639989,0.279485746227,0.831337184726,1.11314639989,2.05720727068,3.07172044526,1.01459988933,LH US,Health Care,0.831337184726
2018:Q1,10/17/2017,16:05,3.2147,3.46,3.276,2017-10-17,0.184,0.0561660561661,194.55,4.22645040549,3.0531996916,1.13849033063,4.22645040549,4.48118111874,6.74776460803,0.821250586146,LRCX US,Information Technology,3.0531996916
2017:Q4,7/26/2017,16:05,2.829,3.11,3.025,2017-07-26,0.085,0.0280991735537,168.34,0.182415176943,-2.12664844957,2.35923628846,0.182415176943,-1.73902468685,-3.04025294905,1.20563272968,LRCX US,Information Technology,-2.12664844957
2017:Q3,4/18/2017,16:03,2.54,2.8,2.567,2017-04-18,0.233,0.0907674328009,127.43,6.94259012016,6.85866750373,0.0785360873321,6.94259012016,9.44789130606,9.93481504751,0.920250749316,LRCX US,Information Technology,6.85866750373
2017:Q2,1/25/2017,16:05,2.1517,2.24,2.196,2017-01-25,0.044,0.0200364298725,116.92,-0.270411723657,-2.21518987342,1.9888346127,-0.270411723657,3.14026517795,1.18632240056,1.25584466405,LRCX US,Information Technology,-2.21518987342
2017:Q1,10/19/2016,16:05,1.593,1.81,1.776,2016-10-19,0.034,0.0191441441441,99.72,-2.54348044637,-2.7878058564,0.251332059918,-2.54348044637,-1.86991052579,-0.492610837438,1.81779277643,LRCX US,Information Technology,-2.7878058564
2016:Q4,7/27/2016,16:07,1.5038,1.8,1.646,2016-07-27,0.154,0.093560145808,91.96,1.61572052402,1.21792083515,0.393013100437,1.61572052402,-1.99781659389,-0.884279475983,1.10520670945,LRCX US,Information Technology,1.21792083515
2016:Q3,4/20/2016,16:05,0.8828,1.18,1.087,2016-04-20,0.093,0.0855565777369,82.67,-2.35592606017,-2.23781299141,-0.120816721034,-2.35592606017,-2.56131448592,-3.08082638637,1.00655029469,LRCX US,Information Technology,-2.23781299141
2016:Q2,1/27/2016,16:05,1.3705,1.57,1.423,2016-01-27,0.147,0.103302881237,67.5,1.03287750946,2.88888888889,-1.80389874891,1.03287750946,4.43700901949,5.64445737562,2.92745976115,LRCX US,Information Technology,2.88888888889
2016:Q1,10/21/2015,4:00,1.5736,1.82,1.711,2015-10-21,0.109,0.0637054354179,70.79,3.68413537056,2.57098460234,1.08524917892,3.68413537056,6.48293588462,7.1969156076,2.09569440809,LRCX US,Information Technology,1.08524917892
2015:Q4,7/29/2015,16:05,1.2312,1.5,1.474,2015-07-29,0.026,0.0176390773406,77.67,1.05466237942,1.15874855156,-0.102893890675,1.05466237942,-1.13183279743,-2.58520900322,1.57240692179,LRCX US,Information Technology,1.15874855156
2015:Q3,4/20/2015,16:05,1.1571,1.4,1.299,2015-04-20,0.101,0.0777521170131,71.99,10.1613359751,8.12612862898,1.88225304274,10.1613359751,10.897254458,9.08576280781,1.35940558829,LRCX US,Information Technology,8.12612862898
2015:Q2,1/28/2015,16:05,1.0137,1.19,1.128,2015-01-28,0.062,0.0549645390071,79.72,-0.349344978166,0.188158554942,-0.536494073612,-0.349344978166,-4.6288209607,-4.35433562071,1.06535559666,LRCX US,Information Technology,0.188158554942
2015:Q1,10/22/2014,16:05,0.7794,0.96,0.931,2014-10-22,0.029,0.031149301826,71.87,3.33333333333,5.24558230138,-1.81693989071,3.33333333333,3.22404371585,2.54098360656,3.75633053833,LRCX US,Information Technology,5.24558230138
2014:Q4,7/30/2014,16:05,1.0496,1.25,1.234,2014-07-30,0.016,0.0129659643436,67.89,1.74418604651,3.10796877302,-1.3226744186,1.74418604651,1.72965116279,1.49709302326,0.808687429413,LRCX US,Information Technology,3.10796877302
2014:Q3,4/23/2014,16:17,1.0025,1.26,1.165,2014-04-23,0.095,0.0815450643777,52.25,9.82092365693,11.5023923445,-1.50801131008,9.82092365693,6.25824693685,6.54099905749,2.06669351299,LRCX US,Information Technology,11.5023923445
2014:Q2,1/29/2014,16:05,0.8726,1.1,1.032,2014-01-29,0.068,0.0658914728682,51.25,0.0780944943382,0.019512195122,0.0585708707536,0.0780944943382,-1.19094103866,-5.15423662632,1.9353447515,LRCX US,Information Technology,0.019512195122
2014:Q1,10/23/2013,16:05,0.5734,0.81,0.699,2013-10-23,0.111,0.158798283262,52.21,-1.97891621972,1.51312009194,-3.43998520436,-1.97891621972,1.29461808766,0.0184945441095,1.96767116305,LRCX US,Information Technology,1.51312009194
2013:Q3,4/24/2013,16:05,0.213,0.44,0.368,2013-04-24,0.072,0.195652173913,43.03,7.29068673565,6.01905647223,1.19943555974,7.29068673565,7.4082784572,7.19661335842,1.85566391887,LRCX US,Information Technology,6.01905647223
2013:Q2,1/23/2013,16:24,0.178,0.45,0.449,2013-01-23,0.001,0.0022271714922,40.1,-1.39720558882,-1.4463840399,0.0499001996008,-1.39720558882,4.39121756487,4.14171656687,1.50382705667,LRCX US,Information Technology,-1.4463840399
2013:Q1,10/17/2012,16:15,0.2225,0.53,0.409,2012-10-17,0.121,0.295843520782,33.58,7.68540669856,7.23645026802,0.418660287081,7.68540669856,5.77153110048,7.20693779904,1.20875196981,LRCX US,Information Technology,7.23645026802
2012:Q4,7/25/2012,16:30,0.3834,0.6,0.646,2012-07-25,-0.046,-0.0712074303406,34.24,0.526469727991,0.379672897196,0.146241591109,0.526469727991,-0.146241591108,0.0292483182217,1.13863323061,LRCX US,Information Technology,0.379672897196
2012:Q3,4/18/2012,16:14,0.4425,0.5012,0.455,2012-04-18,0.0462,0.101538461538,42.04,-3.13230481533,-1.42721217888,-1.72978027115,-3.13230481533,-5.58672276765,-6.73211781206,1.94724136331,LRCX US,Information Technology,-1.42721217888
2012:Q2,1/25/2012,16:05,0.3041,0.34,0.298,2012-01-25,0.042,0.140939597315,43.55,-2.44521337947,-2.89322617681,0.461361014994,-2.44521337947,-0.576701268743,-2.02998846597,2.2982153663,LRCX US,Information Technology,-2.89322617681
2012:Q1,10/19/2011,16:05,0.6078,0.63,0.644,2011-10-19,-0.014,-0.0217391304348,42.63,-7.81429556424,-5.91133004926,-2.0225235578,-7.81429556424,-6.66513445185,-2.45920478051,2.01748324863,LRCX US,Information Technology,-5.91133004926
2011:Q4,7/27/2011,16:44,1.0467,1.14,1.094,2011-07-27,0.046,0.0420475319927,42.22,-2.73785078713,0.971103742302,-3.6732831394,-2.73785078713,-6.7305498517,-7.02715035364,2.06824813687,LRCX US,Information Technology,0.971103742302
2011:Q3,4/20/2011,16:05,1.491,1.45,1.355,2011-04-20,0.095,0.070110701107,52.04,-1.70579971904,-5.88009223674,4.43507926952,-1.70579971904,-1.02347983143,-0.80272927955,2.72826698472,LRCX US,Information Technology,-5.88009223674
2011:Q2,1/26/2011,16:05,1.79,1.74,1.571,2011-01-26,0.169,0.107574793125,54.05,-1.73141691571,-4.18131359852,2.55680470566,-1.73141691571,-5.82989421754,-5.33655898677,2.47448178385,LRCX US,Information Technology,-4.18131359852
2011:Q1,10/20/2010,16:05,1.5197,1.52,1.375,2010-10-20,0.145,0.105454545455,41.25,2.33014471425,1.13939393939,1.17733627667,2.33014471425,7.62815795928,10.3998037773,1.57510573839,LRCX US,Information Technology,1.13939393939
2010:Q4,7/28/2010,16:00,1.1956,1.17,0.966,2010-07-28,0.204,0.211180124224,41.66,-0.140712945591,2.20835333653,-2.29831144465,-0.140712945591,-1.05534709193,0.257973733583,2.51742662863,LRCX US,Information Technology,2.20835333653
2010:Q3,4/21/2010,16:19,0.9375,0.94,0.819,2010-04-21,0.121,0.147741147741,39.99,4.40485028458,5.50137534384,-1.03934669636,4.40485028458,6.16184112843,5.29571888146,1.37725978576,LRCX US,Information Technology,5.50137534384
2010:Q2,1/27/2010,16:05,0.4666,0.57,0.402,2010-01-27,0.168,0.417910447761,35.54,-4.62857142857,-6.0776589758,1.54285714286,-4.62857142857,-5.68571428571,-3.94285714286,2.46913799028,LRCX US,Information Technology,-6.0776589758
2017:Q3,10/26/2017,16:07,0.6322,0.61,0.603,2017-10-26,0.007,0.0116086235489,48.23,3.23590814196,2.52954592577,0.688935281837,3.23590814196,-1.46137787056,-1.33611691023,0.809693947532,LEG US,Consumer Discretionary,2.52954592577
2017:Q2,7/27/2017,16:09,0.6386,0.64,0.649,2017-07-27,-0.009,-0.0138674884438,51.79,-4.34111518426,-4.26723305657,-0.0771753810534,-4.34111518426,-7.04225352113,-7.15801659271,1.42974556593,LEG US,Consumer Discretionary,-4.26723305657
2017:Q1,4/27/2017,16:12,0.6191,0.62,0.59,2017-04-27,0.03,0.0508474576271,53.59,-2.77572168764,-1.9593207688,-0.832716506292,-2.77572168764,-2.46113989637,-1.44337527757,0.902498794968,LEG US,Consumer Discretionary,-1.9593207688
2016:Q4,1/30/2017,16:18,0.6534,0.53,0.575,2017-01-30,-0.045,-0.0782608695652,47.19,0.69634944081,1.12311930494,-0.422029964127,0.69634944081,2.46887529015,1.6670183583,1.00371409633,LEG US,Consumer Discretionary,1.12311930494
2016:Q3,10/27/2016,16:08,0.6719,0.67,0.637,2016-10-27,0.033,0.0518053375196,44.39,1.85102586976,2.8835323271,-1.00356824264,1.85102586976,2.31935771632,1.58340767172,0.642204839831,LEG US,Consumer Discretionary,2.8835323271
2016:Q2,7/28/2016,16:08,0.6295,0.66,0.633,2016-07-28,0.027,0.042654028436,54.53,-1.811729548,-3.59435173299,1.84908479641,-1.811729548,-3.11916324244,-4.42659693687,0.805986786516,LEG US,Consumer Discretionary,-3.59435173299
2016:Q1,4/28/2016,16:06,0.5785,0.63,0.55,2016-04-28,0.08,0.145454545455,47.69,1.44062564314,3.35500104844,-1.85223296975,1.44062564314,2.55196542498,2.20209919737,1.09139844436,LEG US,Consumer Discretionary,3.35500104844
2015:Q4,2/1/2016,16:06,0.6455,0.64,0.503,2016-02-01,0.137,0.272365805169,41.58,-1.73452180198,-1.89995189995,0.168634064081,-1.73452180198,-1.63815947964,-0.746807998073,1.82336374845,LEG US,Consumer Discretionary,-1.89995189995
2015:Q3,10/29/2015,16:07,0.6709,0.67,0.557,2015-10-29,0.113,0.202872531418,44.64,0.0666666666667,0.873655913978,-0.8,0.0666666666667,1.88888888889,2.68888888889,1.14065113279,LEG US,Consumer Discretionary,0.873655913978
2015:Q2,7/30/2015,16:05,0.5327,0.53,0.538,2015-07-30,-0.008,-0.0148698884758,50.22,-3.97670214903,-4.79888490641,0.863627234384,-3.97670214903,-3.67543683471,-4.25788310906,1.08816808838,LEG US,Consumer Discretionary,-4.79888490641
2015:Q1,4/30/2015,16:05,0.5366,0.5,0.452,2015-04-30,0.048,0.106194690265,42.47,6.17626648161,8.07628914528,-1.75803839926,6.17626648161,6.80083275503,5.71362479759,1.24503156724,LEG US,Consumer Discretionary,8.07628914528
2014:Q4,1/29/2015,16:05,0.41,0.41,0.447,2015-01-29,-0.037,-0.082774049217,45.07,-4.18071476736,-5.41380075438,1.30366374466,-4.18071476736,-3.39402112834,-2.15778826703,0.861818860874,LEG US,Consumer Discretionary,-5.41380075438
2014:Q3,10/22/2014,16:05,0.51,0.51,0.487,2014-10-22,0.023,0.047227926078,35.4,3.90011223345,4.60451977401,-0.673400673401,3.90011223345,6.36924803591,7.74410774411,1.48435446438,LEG US,Consumer Discretionary,4.60451977401
2014:Q2,7/24/2014,16:05,0.4827,0.48,0.46,2014-07-24,0.02,0.0434782608696,32.87,2.00425144245,2.19044721631,-0.182204676587,2.00425144245,1.27543273611,-0.0303674460978,0.957480858315,LEG US,Consumer Discretionary,2.19044721631
2014:Q1,4/24/2014,16:05,0.3823,0.37,0.378,2014-04-24,-0.008,-0.021164021164,33.74,-4.25277029051,-5.24599881446,1.04821802935,-4.25277029051,-2.6654687032,-2.06648697215,1.02861294493,LEG US,Consumer Discretionary,-5.24599881446
2013:Q4,1/23/2014,16:05,0.4435,0.35,0.332,2014-01-23,0.018,0.0542168674699,30.69,-1.71617161716,-2.9651352232,1.28712871287,-1.71617161716,-2.67326732673,-1.94719471947,1.22027031563,LEG US,Consumer Discretionary,-2.9651352232
2013:Q3,10/23/2013,16:05,0.3908,0.43,0.437,2013-10-23,-0.007,-0.0160183066362,29.67,0.572969329289,0.572969329289,0.0,0.572969329289,2.29187731716,0.674081563869,0.884404615916,LEG US,Consumer Discretionary,0.572969329289
2013:Q2,7/25/2013,16:05,0.4426,0.48,0.44,2013-07-25,0.04,0.0909090909091,31.71,-2.60069774818,-3.15357931252,0.570884871551,-2.60069774818,-2.44211861719,-1.39549635268,0.714498994588,LEG US,Consumer Discretionary,-3.15357931252
2013:Q1,4/25/2013,16:05,0.3309,0.34,0.378,2013-04-25,-0.038,-0.100529100529,33.65,-2.39664469742,-3.17979197623,0.80886758538,-2.39664469742,-3.14559616537,-3.41521869383,1.92433985061,LEG US,Consumer Discretionary,-3.17979197623
2012:Q4,2/4/2013,16:06,0.3178,0.32,0.294,2013-02-04,0.026,0.0884353741497,29.04,0.10145417653,1.92837465565,-1.7923571187,0.10145417653,-0.507270882651,0.608725059182,0.932841464991,LEG US,Consumer Discretionary,1.92837465565
2012:Q2,7/26/2012,16:18,0.4074,0.45,0.362,2012-07-26,0.088,0.243093922652,22.49,3.56979405034,0.622498888395,2.9290617849,3.56979405034,5.12585812357,6.08695652174,1.47359678785,LEG US,Consumer Discretionary,0.622498888395
2012:Q1,4/26/2012,16:05,0.2991,0.3,0.323,2012-04-26,-0.023,-0.0712074303406,23.67,-6.82203389831,-7.09759188847,0.296610169492,-6.82203389831,-7.75423728814,-6.69491525424,0.978323334602,LEG US,Consumer Discretionary,-7.09759188847
2011:Q4,2/6/2012,16:05,0.1813,0.22,0.213,2012-02-06,0.007,0.0328638497653,23.39,-5.2540913006,-5.94271056007,0.732127476314,-5.2540913006,-5.46942291128,-6.24461670973,2.1938128026,LEG US,Consumer Discretionary,-5.94271056007
2011:Q3,10/27/2011,16:05,0.31,0.31,0.366,2011-10-27,-0.056,-0.153005464481,23.57,-6.35451505017,-4.96393720832,-1.46321070234,-6.35451505017,-8.44481605351,-12.2073578595,1.93854228505,LEG US,Consumer Discretionary,-4.96393720832
2011:Q2,7/28/2011,16:05,0.3718,0.35,0.372,2011-07-28,-0.022,-0.0591397849462,22.1,-3.98230088496,-1.80995475113,-2.21238938053,-3.98230088496,-6.6814159292,-10.3539823009,1.59481531866,LEG US,Consumer Discretionary,-1.80995475113
2011:Q1,4/28/2011,16:05,0.3129,0.3,0.198,2011-04-28,0.102,0.515151515152,24.54,8.72622001654,7.13121434393,1.4888337469,8.72622001654,8.22994210091,8.14722911497,0.835750698924,LEG US,Consumer Discretionary,7.13121434393
2010:Q4,2/1/2011,16:07,0.1618,0.21,0.238,2011-02-01,-0.028,-0.117647058824,22.96,1.46471371505,-0.435540069686,1.90856635597,1.46471371505,0.532623169108,0.133155792277,1.3411485474,LEG US,Consumer Discretionary,-0.435540069686
2010:Q3,10/21/2010,16:07,0.3164,0.31,0.365,2010-10-21,-0.055,-0.150684931507,22.99,-8.17307692308,-8.61244019139,0.480769230769,-8.17307692308,-11.3199300699,-10.6643356643,1.09645646806,LEG US,Consumer Discretionary,-8.61244019139
2010:Q2,7/22/2010,16:05,0.3442,0.34,0.295,2010-07-22,0.045,0.152542372881,21.32,4.04089581305,0.234521575985,3.79746835443,4.04089581305,7.54625121714,4.23563777994,1.93641038176,LEG US,Consumer Discretionary,0.234521575985
2010:Q1,4/21/2010,16:08,0.3097,0.27,0.186,2010-04-21,0.084,0.451612903226,23.14,5.12367491166,2.8522039758,2.20848056537,5.12367491166,5.83038869258,6.44876325088,1.03685707884,LEG US,Consumer Discretionary,2.8522039758
2009:Q4,1/28/2010,16:11,0.2521,0.3,0.236,2010-01-28,0.064,0.271186440678,19.81,-8.927680798,-7.82433114589,-1.1970074813,-8.927680798,-5.83541147132,-3.69077306733,1.34821250793,LEG US,Consumer Discretionary,-7.82433114589
2017:Q3,10/3/2017,6:00,1.0762,1.06,0.984,2017-10-03,0.076,0.0772357723577,55.35,6.79666792881,1.91508581752,4.78985232866,6.79666792881,6.15297235895,5.81219235138,1.87425595514,LEN US,Consumer Discretionary,4.78985232866
2017:Q2,6/20/2017,6:00,0.9537,0.92,0.768,2017-06-20,0.152,0.197916666667,53.87,0.967007963595,-1.15091887878,2.14258627228,0.967007963595,-0.625711035267,-1.17557830868,1.15503848216,LEN US,Consumer Discretionary,2.14258627228
2017:Q1,3/21/2017,6:00,0.5147,0.59,0.538,2017-03-21,0.052,0.0966542750929,51.27,-3.73955960516,-1.09225668032,-2.67653758542,-3.73955960516,-3.45482156416,-3.11313591496,1.68028050092,LEN US,Consumer Discretionary,-2.67653758542
2016:Q4,12/19/2016,6:00,1.2473,1.2178,1.252,2016-12-19,-0.0342,-0.0273162939297,43.4,-0.967296176877,-0.921658986175,-0.0460617227084,-0.967296176877,0.115154306771,-1.15154306771,1.896683029,LEN US,Consumer Discretionary,-0.0460617227084
2016:Q3,9/20/2016,6:00,0.9976,0.9949,0.875,2016-09-20,0.1199,0.137028571429,43.5,-3.63717010424,-0.114942528736,-3.52628077179,-3.63717010424,-3.3045021069,-4.39121756487,2.06227451126,LEN US,Consumer Discretionary,-3.52628077179
2016:Q2,6/21/2016,6:00,0.9186,0.95,0.852,2016-06-21,0.098,0.115023474178,46.14,-1.47878268324,-0.368443866493,-1.1144449207,-1.47878268324,-0.171453064724,-4.13630518646,1.22855628681,LEN US,Consumer Discretionary,-1.1144449207
2016:Q1,3/29/2016,6:00,0.5684,0.5715,0.51,2016-03-29,0.0615,0.120588235294,48.18,2.37687366167,-0.76795350768,3.16916488223,2.37687366167,3.55460385439,1.60599571734,1.52096566772,LEN US,Consumer Discretionary,3.16916488223
2015:Q4,12/18/2015,6:00,1.1749,1.21,1.093,2015-12-18,0.117,0.107044830741,47.49,-1.29416598192,1.17919562013,-2.44453574363,-1.29416598192,0.657354149548,0.287592440427,1.983372638,LEN US,Consumer Discretionary,-2.44453574363
2015:Q3,9/21/2015,6:00,0.9748,0.96,0.772,2015-09-21,0.188,0.243523316062,51.59,-4.44444444444,-4.14809071525,-0.309178743961,-4.44444444444,-3.76811594203,-3.14975845411,1.74758318901,LEN US,Consumer Discretionary,-0.309178743961
2015:Q2,6/24/2015,6:00,0.7879,0.79,0.63,2015-06-24,0.16,0.253968253968,51.06,4.97959183673,0.744222483353,4.20408163265,4.97959183673,6.08163265306,3.73469387755,1.70382717455,LEN US,Consumer Discretionary,4.20408163265
2015:Q1,3/19/2015,6:00,0.4818,0.5,0.438,2015-03-19,0.062,0.141552511416,49.65,1.08608205953,1.22860020141,-0.140788415125,1.08608205953,-0.362027353178,1.44810941271,1.57278991435,LEN US,Consumer Discretionary,-0.140788415125
2014:Q4,1/15/2015,6:00,1.0835,1.09,0.94,2015-01-15,0.15,0.159574468085,42.48,-5.59440559441,1.69491525424,-7.16783216783,-5.59440559441,-7.49562937063,-5.44143356643,3.10089028951,LEN US,Consumer Discretionary,-7.16783216783
2014:Q3,9/17/2014,6:00,0.8007,0.78,0.66,2014-09-17,0.12,0.181818181818,41.4,5.7500638896,-0.048309178744,5.80117556862,5.7500638896,4.85560950677,1.9166879632,1.88392556384,LEN US,Consumer Discretionary,5.80117556862
2014:Q2,6/26/2014,6:00,0.6897,0.61,0.503,2014-06-26,0.107,0.212723658052,41.32,0.16859344894,0.653436592449,-0.481695568401,0.16859344894,1.10789980732,2.48073217726,1.02897131273,LEN US,Consumer Discretionary,-0.481695568401
